;grid;letters;locs;encoding_stim;incorr_locs;corr_letters;incorr_letters;rotated_inds;incorr_rot;abc_ordered;incorr_abc;task_ind;answer_type;probe_stim
1853;"[array([['Г', 'Х', 'Ш'],
       ['Ф', 'Х', 'Х'],
       ['Х', 'Л', 'Х']], dtype='<U1')]";['Г', 'Ш', 'Ф', 'Л'];[0, 2, 3, 7];grid_9678.png;[1, 5, 6, 8];{'Г': 0, 'Ш': 1, 'Ф': 2, 'Л': 3};{'Г': [1, 2, 3], 'Ш': [0, 2, 3], 'Ф': [0, 1, 3], 'Л': [0, 1, 2]};[2, 8, 1, 3];[0, 5, 6, 7];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};1;0.0;6
2581;"[array([['Х', 'Х', 'Х'],
       ['К', 'Х', 'Ж'],
       ['Х', 'П', 'Д']], dtype='<U1')]";['К', 'Ж', 'П', 'Д'];[3, 5, 7, 8];grid_10988.png;[0, 1, 2, 6];{'К': 0, 'Ж': 1, 'П': 2, 'Д': 3};{'К': [1, 2, 3], 'Ж': [0, 2, 3], 'П': [0, 1, 3], 'Д': [0, 1, 2]};[1, 7, 3, 6];[0, 2, 5, 8];{'Д': 0, 'Ж': 1, 'К': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'П': [1, 2]};4;1.0;'- Ж - -
1236;"[array([['М', 'Т', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Ф', 'Ш', 'Х']], dtype='<U1')]";['М', 'Т', 'Ф', 'Ш'];[0, 1, 6, 7];grid_4423.png;[2, 3, 5, 8];{'М': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'М': [1, 2, 3], 'Т': [0, 2, 3], 'Ф': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 5, 0, 3];[1, 6, 7, 8];{'М': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'М': [1, 2, 3], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};1;0.0;5
2574;"[array([['Х', 'Х', 'Ж'],
       ['П', 'Х', 'Х'],
       ['Х', 'Д', 'К']], dtype='<U1')]";['Ж', 'П', 'Д', 'К'];[2, 3, 7, 8];grid_10981.png;[0, 1, 5, 6];{'Ж': 0, 'П': 1, 'Д': 2, 'К': 3};{'Ж': [1, 2, 3], 'П': [0, 2, 3], 'Д': [0, 1, 3], 'К': [0, 1, 2]};[8, 1, 3, 6];[0, 2, 5, 7];{'Д': 0, 'Ж': 1, 'К': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'П': [1, 2]};2;1.0;'Ж - - -
1277;"[array([['Х', 'Х', 'Ф'],
       ['Т', 'Х', 'Ш'],
       ['М', 'Х', 'Х']], dtype='<U1')]";['Ф', 'Т', 'Ш', 'М'];[2, 3, 5, 6];grid_4466.png;[0, 1, 7, 8];{'Ф': 0, 'Т': 1, 'Ш': 2, 'М': 3};{'Ф': [1, 2, 3], 'Т': [0, 2, 3], 'Ш': [0, 1, 3], 'М': [0, 1, 2]};[8, 1, 7, 0];[2, 3, 5, 6];{'М': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'М': [1, 2, 3], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};3;0.0;2
1468;"[array([['Х', 'Г', 'П'],
       ['Х', 'Х', 'Л'],
       ['Х', 'Х', 'Ж']], dtype='<U1')]";['Г', 'П', 'Л', 'Ж'];[1, 2, 5, 8];grid_9142.png;[0, 3, 6, 7];{'Г': 0, 'П': 1, 'Л': 2, 'Ж': 3};{'Г': [1, 2, 3], 'П': [0, 2, 3], 'Л': [0, 1, 3], 'Ж': [0, 1, 2]};[5, 8, 7, 6];[0, 1, 2, 3];{'Г': 0, 'Ж': 1, 'Л': 2, 'П': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'П': [1, 2]};0;;
592;"[array([['Х', 'М', 'Х'],
       ['Ф', 'Х', 'Х'],
       ['Х', 'К', 'Т']], dtype='<U1')]";['М', 'Ф', 'К', 'Т'];[1, 3, 7, 8];grid_2361.png;[0, 2, 5, 6];{'М': 0, 'Ф': 1, 'К': 2, 'Т': 3};{'М': [1, 2, 3], 'Ф': [0, 2, 3], 'К': [0, 1, 3], 'Т': [0, 1, 2]};[5, 1, 3, 6];[0, 2, 7, 8];{'К': 0, 'М': 1, 'Т': 2, 'Ф': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ф': [2]};1;0.0;6
1438;"[array([['Г', 'Ж', 'Х'],
       ['Х', 'Х', 'Л'],
       ['Х', 'П', 'Х']], dtype='<U1')]";['Г', 'Ж', 'Л', 'П'];[0, 1, 5, 7];grid_9111.png;[2, 3, 6, 8];{'Г': 0, 'Ж': 1, 'Л': 2, 'П': 3};{'Г': [1, 2, 3], 'Ж': [0, 2, 3], 'Л': [0, 1, 3], 'П': [0, 1, 2]};[2, 5, 7, 3];[0, 1, 6, 8];{'Г': 0, 'Ж': 1, 'Л': 2, 'П': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'П': [1, 2]};0;;
2132;"[array([['К', 'Х', 'Х'],
       ['Ф', 'Х', 'Д'],
       ['М', 'Х', 'Х']], dtype='<U1')]";['К', 'Ф', 'Д', 'М'];[0, 3, 5, 6];grid_10106.png;[1, 2, 7, 8];{'К': 0, 'Ф': 1, 'Д': 2, 'М': 3};{'К': [1, 2, 3], 'Ф': [0, 2, 3], 'Д': [0, 1, 3], 'М': [0, 1, 2]};[2, 1, 7, 0];[3, 5, 6, 8];{'Д': 0, 'К': 1, 'М': 2, 'Ф': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ф': [2]};3;0.0;8
1514;"[array([['Ш', 'Х', 'Г'],
       ['Л', 'Х', 'Х'],
       ['Х', 'Х', 'П']], dtype='<U1')]";['Ш', 'Г', 'Л', 'П'];[0, 2, 3, 8];grid_9189.png;[1, 5, 6, 7];{'Ш': 0, 'Г': 1, 'Л': 2, 'П': 3};{'Ш': [1, 2, 3], 'Г': [0, 2, 3], 'Л': [0, 1, 3], 'П': [0, 1, 2]};[2, 8, 1, 6];[0, 3, 5, 7];{'Г': 0, 'Л': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ш': [2]};4;1.0;'- Л - -
818;"[array([['Т', 'К', 'Ф'],
       ['Х', 'Х', 'Х'],
       ['Ж', 'Х', 'Х']], dtype='<U1')]";['Т', 'К', 'Ф', 'Ж'];[0, 1, 2, 6];grid_3293.png;[3, 5, 7, 8];{'Т': 0, 'К': 1, 'Ф': 2, 'Ж': 3};{'Т': [1, 2, 3], 'К': [0, 2, 3], 'Ф': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 5, 8, 0];[1, 3, 6, 7];{'Ж': 0, 'К': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'Т': [1, 3], 'Ф': [2]};2;1.0;'Т - - -
3157;"[array([['Ш', 'Х', 'Х'],
       ['П', 'Х', 'Х'],
       ['Х', 'М', 'Д']], dtype='<U1')]";['Ш', 'П', 'М', 'Д'];[0, 3, 7, 8];grid_12421.png;[1, 2, 5, 6];{'Ш': 0, 'П': 1, 'М': 2, 'Д': 3};{'Ш': [1, 2, 3], 'П': [0, 2, 3], 'М': [0, 1, 3], 'Д': [0, 1, 2]};[2, 1, 3, 6];[0, 5, 7, 8];{'Д': 0, 'М': 1, 'П': 2, 'Ш': 3};{'Д': [1], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};0;;
204;"[array([['Л', 'Ф', 'Т'],
       ['Ж', 'Х', 'Х'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Л', 'Ф', 'Т', 'Ж'];[0, 1, 2, 3];grid_1821.png;[5, 6, 7, 8];{'Л': 0, 'Ф': 1, 'Т': 2, 'Ж': 3};{'Л': [1, 2, 3], 'Ф': [0, 2, 3], 'Т': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 5, 8, 1];[0, 3, 6, 7];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};1;0.0;6
3363;"[array([['Д', 'Х', 'Х'],
       ['Х', 'Х', 'М'],
       ['Г', 'Х', 'Ш']], dtype='<U1')]";['Д', 'М', 'Г', 'Ш'];[0, 5, 6, 8];grid_12633.png;[1, 2, 3, 7];{'Д': 0, 'М': 1, 'Г': 2, 'Ш': 3};{'Д': [1, 2, 3], 'М': [0, 2, 3], 'Г': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 7, 0, 6];[1, 3, 5, 8];{'Г': 0, 'Д': 1, 'М': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'М': [1, 3], 'Ш': [2]};4;1.0;'- Д - -
65;"[array([['Х', 'Х', 'Х'],
       ['П', 'Х', 'Ж'],
       ['Х', 'Т', 'Л']], dtype='<U1')]";['П', 'Ж', 'Т', 'Л'];[3, 5, 7, 8];grid_1398.png;[0, 1, 2, 6];{'П': 0, 'Ж': 1, 'Т': 2, 'Л': 3};{'П': [1, 2, 3], 'Ж': [0, 2, 3], 'Т': [0, 1, 3], 'Л': [0, 1, 2]};[1, 7, 3, 6];[0, 2, 5, 8];{'Ж': 0, 'Л': 1, 'П': 2, 'Т': 3};{'Ж': [1, 2], 'Л': [0, 2], 'П': [1, 3], 'Т': [1, 2]};1;0.0;2
3580;"[array([['Х', 'Д', 'Х'],
       ['М', 'Х', 'Ш'],
       ['Ф', 'Х', 'Х']], dtype='<U1')]";['Д', 'М', 'Ш', 'Ф'];[1, 3, 5, 6];grid_12926.png;[0, 2, 7, 8];{'Д': 0, 'М': 1, 'Ш': 2, 'Ф': 3};{'Д': [1, 2, 3], 'М': [0, 2, 3], 'Ш': [0, 1, 3], 'Ф': [0, 1, 2]};[5, 1, 7, 0];[2, 3, 6, 8];{'Д': 0, 'М': 1, 'Ф': 2, 'Ш': 3};{'Д': [1], 'М': [2, 3], 'Ф': [3], 'Ш': [2]};3;0.0;8
1442;"[array([['Л', 'П', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Г', 'Ж']], dtype='<U1')]";['Л', 'П', 'Г', 'Ж'];[0, 1, 7, 8];grid_9115.png;[2, 3, 5, 6];{'Л': 0, 'П': 1, 'Г': 2, 'Ж': 3};{'Л': [1, 2, 3], 'П': [0, 2, 3], 'Г': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 5, 3, 6];[0, 1, 7, 8];{'Г': 0, 'Ж': 1, 'Л': 2, 'П': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'П': [1, 2]};4;0.0;'Л - - -
2070;"[array([['Д', 'Х', 'Х'],
       ['Х', 'Х', 'Ш'],
       ['К', 'М', 'Х']], dtype='<U1')]";['Д', 'Ш', 'К', 'М'];[0, 5, 6, 7];grid_10042.png;[1, 2, 3, 8];{'Д': 0, 'Ш': 1, 'К': 2, 'М': 3};{'Д': [1, 2, 3], 'Ш': [0, 2, 3], 'К': [0, 1, 3], 'М': [0, 1, 2]};[2, 7, 0, 3];[1, 5, 6, 8];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};3;1.0;7
1825;"[array([['Х', 'Х', 'Ж'],
       ['Ф', 'Х', 'Х'],
       ['Г', 'Х', 'Л']], dtype='<U1')]";['Ж', 'Ф', 'Г', 'Л'];[2, 3, 6, 8];grid_9650.png;[0, 1, 5, 7];{'Ж': 0, 'Ф': 1, 'Г': 2, 'Л': 3};{'Ж': [1, 2, 3], 'Ф': [0, 2, 3], 'Г': [0, 1, 3], 'Л': [0, 1, 2]};[8, 1, 0, 6];[2, 3, 5, 7];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};4;0.0;'- - Ф -
2059;"[array([['К', 'Х', 'Ш'],
       ['Х', 'Х', 'Д'],
       ['М', 'Х', 'Х']], dtype='<U1')]";['К', 'Ш', 'Д', 'М'];[0, 2, 5, 6];grid_10030.png;[1, 3, 7, 8];{'К': 0, 'Ш': 1, 'Д': 2, 'М': 3};{'К': [1, 2, 3], 'Ш': [0, 2, 3], 'Д': [0, 1, 3], 'М': [0, 1, 2]};[2, 8, 7, 0];[1, 3, 5, 6];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};3;0.0;6
1568;"[array([['Г', 'П', 'Ф'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Х', 'Л']], dtype='<U1')]";['Г', 'П', 'Ф', 'Л'];[0, 1, 2, 8];grid_9245.png;[3, 5, 6, 7];{'Г': 0, 'П': 1, 'Ф': 2, 'Л': 3};{'Г': [1, 2, 3], 'П': [0, 2, 3], 'Ф': [0, 1, 3], 'Л': [0, 1, 2]};[2, 5, 8, 6];[0, 1, 3, 7];{'Г': 0, 'Л': 1, 'П': 2, 'Ф': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ф': [2]};0;;
2065;"[array([['М', 'Х', 'Х'],
       ['К', 'Х', 'Ш'],
       ['Х', 'Д', 'Х']], dtype='<U1')]";['М', 'К', 'Ш', 'Д'];[0, 3, 5, 7];grid_10037.png;[1, 2, 6, 8];{'М': 0, 'К': 1, 'Ш': 2, 'Д': 3};{'М': [1, 2, 3], 'К': [0, 2, 3], 'Ш': [0, 1, 3], 'Д': [0, 1, 2]};[2, 1, 7, 3];[0, 5, 6, 8];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};4;1.0;'- - М -
167;"[array([['Л', 'Х', 'Х'],
       ['Х', 'Х', 'П'],
       ['Ф', 'Х', 'Т']], dtype='<U1')]";['Л', 'П', 'Ф', 'Т'];[0, 5, 6, 8];grid_1503.png;[1, 2, 3, 7];{'Л': 0, 'П': 1, 'Ф': 2, 'Т': 3};{'Л': [1, 2, 3], 'П': [0, 2, 3], 'Ф': [0, 1, 3], 'Т': [0, 1, 2]};[2, 7, 0, 6];[1, 3, 5, 8];{'Л': 0, 'П': 1, 'Т': 2, 'Ф': 3};{'Л': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ф': [2]};2;0.0;'- - - Ф
2085;"[array([['Х', 'Д', 'Х'],
       ['М', 'Х', 'К'],
       ['Х', 'Х', 'Ш']], dtype='<U1')]";['Д', 'М', 'К', 'Ш'];[1, 3, 5, 8];grid_10058.png;[0, 2, 6, 7];{'Д': 0, 'М': 1, 'К': 2, 'Ш': 3};{'Д': [1, 2, 3], 'М': [0, 2, 3], 'К': [0, 1, 3], 'Ш': [0, 1, 2]};[5, 1, 7, 6];[0, 2, 3, 8];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};2;0.0;'- - - К
1431;"[array([['Ж', 'П', 'Г'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Л', 'Х']], dtype='<U1')]";['Ж', 'П', 'Г', 'Л'];[0, 1, 2, 7];grid_9104.png;[3, 5, 6, 8];{'Ж': 0, 'П': 1, 'Г': 2, 'Л': 3};{'Ж': [1, 2, 3], 'П': [0, 2, 3], 'Г': [0, 1, 3], 'Л': [0, 1, 2]};[2, 5, 8, 3];[0, 1, 6, 7];{'Г': 0, 'Ж': 1, 'Л': 2, 'П': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'П': [1, 2]};4;0.0;'- П - -
570;"[array([['Ф', 'Х', 'Х'],
       ['Т', 'Х', 'М'],
       ['Х', 'Х', 'К']], dtype='<U1')]";['Ф', 'Т', 'М', 'К'];[0, 3, 5, 8];grid_2338.png;[1, 2, 6, 7];{'Ф': 0, 'Т': 1, 'М': 2, 'К': 3};{'Ф': [1, 2, 3], 'Т': [0, 2, 3], 'М': [0, 1, 3], 'К': [0, 1, 2]};[2, 1, 7, 6];[0, 3, 5, 8];{'К': 0, 'М': 1, 'Т': 2, 'Ф': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ф': [2]};1;1.0;0
4124;"[array([['Х', 'Д', 'Х'],
       ['Г', 'Х', 'Ж'],
       ['П', 'Х', 'Х']], dtype='<U1')]";['Д', 'Г', 'Ж', 'П'];[1, 3, 5, 6];grid_13696.png;[0, 2, 7, 8];{'Д': 0, 'Г': 1, 'Ж': 2, 'П': 3};{'Д': [1, 2, 3], 'Г': [0, 2, 3], 'Ж': [0, 1, 3], 'П': [0, 1, 2]};[5, 1, 7, 0];[2, 3, 6, 8];{'Г': 0, 'Д': 1, 'Ж': 2, 'П': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'П': [1, 2]};3;1.0;7
925;"[array([['Х', 'Ш', 'К'],
       ['Х', 'Х', 'Х'],
       ['Т', 'Ф', 'Х']], dtype='<U1')]";['Ш', 'К', 'Т', 'Ф'];[1, 2, 6, 7];grid_3403.png;[0, 3, 5, 8];{'Ш': 0, 'К': 1, 'Т': 2, 'Ф': 3};{'Ш': [1, 2, 3], 'К': [0, 2, 3], 'Т': [0, 1, 3], 'Ф': [0, 1, 2]};[5, 8, 0, 3];[1, 2, 6, 7];{'К': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'К': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};1;0.0;5
4117;"[array([['Х', 'Г', 'Ж'],
       ['П', 'Х', 'Х'],
       ['Х', 'Х', 'Д']], dtype='<U1')]";['Г', 'Ж', 'П', 'Д'];[1, 2, 3, 8];grid_13689.png;[0, 5, 6, 7];{'Г': 0, 'Ж': 1, 'П': 2, 'Д': 3};{'Г': [1, 2, 3], 'Ж': [0, 2, 3], 'П': [0, 1, 3], 'Д': [0, 1, 2]};[5, 8, 1, 6];[0, 2, 3, 7];{'Г': 0, 'Д': 1, 'Ж': 2, 'П': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'П': [1, 2]};1;0.0;7
286;"[array([['Т', 'Ф', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Л', 'Ш']], dtype='<U1')]";['Т', 'Ф', 'Л', 'Ш'];[0, 1, 7, 8];grid_1905.png;[2, 3, 5, 6];{'Т': 0, 'Ф': 1, 'Л': 2, 'Ш': 3};{'Т': [1, 2, 3], 'Ф': [0, 2, 3], 'Л': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 5, 3, 6];[0, 1, 7, 8];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};2;1.0;'- - Л -
2197;"[array([['К', 'Х', 'Ж'],
       ['Х', 'Х', 'П'],
       ['Х', 'Х', 'М']], dtype='<U1')]";['К', 'Ж', 'П', 'М'];[0, 2, 5, 8];grid_10242.png;[1, 3, 6, 7];{'К': 0, 'Ж': 1, 'П': 2, 'М': 3};{'К': [1, 2, 3], 'Ж': [0, 2, 3], 'П': [0, 1, 3], 'М': [0, 1, 2]};[2, 8, 7, 6];[0, 1, 3, 5];{'Ж': 0, 'К': 1, 'М': 2, 'П': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};4;0.0;'- П - -
289;"[array([['Ш', 'Х', 'Л'],
       ['Т', 'Х', 'Х'],
       ['Х', 'Ф', 'Х']], dtype='<U1')]";['Ш', 'Л', 'Т', 'Ф'];[0, 2, 3, 7];grid_1908.png;[1, 5, 6, 8];{'Ш': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ш': [1, 2, 3], 'Л': [0, 2, 3], 'Т': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 8, 1, 3];[0, 5, 6, 7];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};3;1.0;8
3054;"[array([['Х', 'Х', 'П'],
       ['Х', 'Х', 'Х'],
       ['Г', 'Д', 'М']], dtype='<U1')]";['П', 'Г', 'Д', 'М'];[2, 6, 7, 8];grid_12315.png;[0, 1, 3, 5];{'П': 0, 'Г': 1, 'Д': 2, 'М': 3};{'П': [1, 2, 3], 'Г': [0, 2, 3], 'Д': [0, 1, 3], 'М': [0, 1, 2]};[8, 0, 3, 6];[1, 2, 5, 7];{'Г': 0, 'Д': 1, 'М': 2, 'П': 3};{'Г': [1], 'Д': [0], 'М': [1, 3], 'П': [1, 2]};2;1.0;'- - Д -
317;"[array([['Х', 'Ф', 'Х'],
       ['Л', 'Х', 'Ш'],
       ['Х', 'Х', 'Т']], dtype='<U1')]";['Ф', 'Л', 'Ш', 'Т'];[1, 3, 5, 8];grid_1938.png;[0, 2, 6, 7];{'Ф': 0, 'Л': 1, 'Ш': 2, 'Т': 3};{'Ф': [1, 2, 3], 'Л': [0, 2, 3], 'Ш': [0, 1, 3], 'Т': [0, 1, 2]};[5, 1, 7, 6];[0, 2, 3, 8];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};3;1.0;1
2559;"[array([['Х', 'К', 'П'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Ж', 'Д']], dtype='<U1')]";['К', 'П', 'Ж', 'Д'];[1, 2, 7, 8];grid_10965.png;[0, 3, 5, 6];{'К': 0, 'П': 1, 'Ж': 2, 'Д': 3};{'К': [1, 2, 3], 'П': [0, 2, 3], 'Ж': [0, 1, 3], 'Д': [0, 1, 2]};[5, 8, 3, 6];[0, 1, 2, 7];{'Д': 0, 'Ж': 1, 'К': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'П': [1, 2]};4;1.0;'- - - П
1883;"[array([['Х', 'Ш', 'Х'],
       ['Л', 'Х', 'Х'],
       ['Ф', 'Х', 'Г']], dtype='<U1')]";['Ш', 'Л', 'Ф', 'Г'];[1, 3, 6, 8];grid_9710.png;[0, 2, 5, 7];{'Ш': 0, 'Л': 1, 'Ф': 2, 'Г': 3};{'Ш': [1, 2, 3], 'Л': [0, 2, 3], 'Ф': [0, 1, 3], 'Г': [0, 1, 2]};[5, 1, 0, 6];[2, 3, 7, 8];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};1;1.0;1
1916;"[array([['П', 'К', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Д', 'М', 'Х']], dtype='<U1')]";['П', 'К', 'Д', 'М'];[0, 1, 6, 7];grid_9813.png;[2, 3, 5, 8];{'П': 0, 'К': 1, 'Д': 2, 'М': 3};{'П': [1, 2, 3], 'К': [0, 2, 3], 'Д': [0, 1, 3], 'М': [0, 1, 2]};[2, 5, 0, 3];[1, 6, 7, 8];{'Д': 0, 'К': 1, 'М': 2, 'П': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};4;1.0;'- - М -
331;"[array([['Х', 'Х', 'Т'],
       ['Х', 'Х', 'Ф'],
       ['Л', 'Ш', 'Х']], dtype='<U1')]";['Т', 'Ф', 'Л', 'Ш'];[2, 5, 6, 7];grid_1952.png;[0, 1, 3, 8];{'Т': 0, 'Ф': 1, 'Л': 2, 'Ш': 3};{'Т': [1, 2, 3], 'Ф': [0, 2, 3], 'Л': [0, 1, 3], 'Ш': [0, 1, 2]};[8, 7, 0, 3];[1, 2, 5, 6];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};1;1.0;6
1952;"[array([['Х', 'М', 'Х'],
       ['Д', 'Х', 'Х'],
       ['Х', 'П', 'К']], dtype='<U1')]";['М', 'Д', 'П', 'К'];[1, 3, 7, 8];grid_9851.png;[0, 2, 5, 6];{'М': 0, 'Д': 1, 'П': 2, 'К': 3};{'М': [1, 2, 3], 'Д': [0, 2, 3], 'П': [0, 1, 3], 'К': [0, 1, 2]};[5, 1, 3, 6];[0, 2, 7, 8];{'Д': 0, 'К': 1, 'М': 2, 'П': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};1;0.0;5
1878;"[array([['Х', 'Ш', 'Ф'],
       ['Х', 'Х', 'Х'],
       ['Л', 'Х', 'Г']], dtype='<U1')]";['Ш', 'Ф', 'Л', 'Г'];[1, 2, 6, 8];grid_9704.png;[0, 3, 5, 7];{'Ш': 0, 'Ф': 1, 'Л': 2, 'Г': 3};{'Ш': [1, 2, 3], 'Ф': [0, 2, 3], 'Л': [0, 1, 3], 'Г': [0, 1, 2]};[5, 8, 0, 6];[1, 2, 3, 7];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};4;0.0;'- Г - -
2580;"[array([['Х', 'Х', 'Х'],
       ['П', 'Х', 'Ж'],
       ['Д', 'Х', 'К']], dtype='<U1')]";['П', 'Ж', 'Д', 'К'];[3, 5, 6, 8];grid_10987.png;[0, 1, 2, 7];{'П': 0, 'Ж': 1, 'Д': 2, 'К': 3};{'П': [1, 2, 3], 'Ж': [0, 2, 3], 'Д': [0, 1, 3], 'К': [0, 1, 2]};[1, 7, 0, 6];[2, 3, 5, 8];{'Д': 0, 'Ж': 1, 'К': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'П': [1, 2]};4;1.0;'- - - П
4018;"[array([['М', 'Ш', 'Х'],
       ['Ф', 'Х', 'Х'],
       ['Г', 'Х', 'Х']], dtype='<U1')]";['М', 'Ш', 'Ф', 'Г'];[0, 1, 3, 6];grid_13517.png;[2, 5, 7, 8];{'М': 0, 'Ш': 1, 'Ф': 2, 'Г': 3};{'М': [1, 2, 3], 'Ш': [0, 2, 3], 'Ф': [0, 1, 3], 'Г': [0, 1, 2]};[2, 5, 1, 0];[3, 6, 7, 8];{'Г': 0, 'М': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'М': [2, 3], 'Ф': [3], 'Ш': [2]};1;0.0;5
43;"[array([['Х', 'Ж', 'Л'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Т', 'П']], dtype='<U1')]";['Ж', 'Л', 'Т', 'П'];[1, 2, 7, 8];grid_1375.png;[0, 3, 5, 6];{'Ж': 0, 'Л': 1, 'Т': 2, 'П': 3};{'Ж': [1, 2, 3], 'Л': [0, 2, 3], 'Т': [0, 1, 3], 'П': [0, 1, 2]};[5, 8, 3, 6];[0, 1, 2, 7];{'Ж': 0, 'Л': 1, 'П': 2, 'Т': 3};{'Ж': [1, 2], 'Л': [0, 2], 'П': [1, 3], 'Т': [1, 2]};0;;
2068;"[array([['Ш', 'Х', 'Х'],
       ['К', 'Х', 'Х'],
       ['Д', 'Х', 'М']], dtype='<U1')]";['Ш', 'К', 'Д', 'М'];[0, 3, 6, 8];grid_10040.png;[1, 2, 5, 7];{'Ш': 0, 'К': 1, 'Д': 2, 'М': 3};{'Ш': [1, 2, 3], 'К': [0, 2, 3], 'Д': [0, 1, 3], 'М': [0, 1, 2]};[2, 1, 0, 6];[3, 5, 7, 8];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};4;1.0;'- К - -
