;grid;letters;locs;encoding_stim;incorr_locs;corr_letters;incorr_letters;rotated_inds;incorr_rot;abc_ordered;incorr_abc;task_ind;answer_type;probe_stim
702;"[array([['П', 'Х', 'К'],
       ['Х', 'Х', 'Х'],
       ['Т', 'Ш', 'Х']], dtype='<U1')]";['П', 'К', 'Т', 'Ш'];[0, 2, 6, 7];grid_2893.png;[1, 3, 5, 8];{'П': 0, 'К': 1, 'Т': 2, 'Ш': 3};{'П': [1, 2, 3], 'К': [0, 2, 3], 'Т': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 8, 0, 3];[1, 5, 6, 7];{'К': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'К': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ш': [2]};0;;
1779;"[array([['Ф', 'Ж', 'Х'],
       ['Х', 'Х', 'Л'],
       ['Х', 'Х', 'Г']], dtype='<U1')]";['Ф', 'Ж', 'Л', 'Г'];[0, 1, 5, 8];grid_9602.png;[2, 3, 6, 7];{'Ф': 0, 'Ж': 1, 'Л': 2, 'Г': 3};{'Ф': [1, 2, 3], 'Ж': [0, 2, 3], 'Л': [0, 1, 3], 'Г': [0, 1, 2]};[2, 5, 7, 6];[0, 1, 3, 8];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};3;0.0;8
2280;"[array([['Х', 'М', 'К'],
       ['Ш', 'Х', 'Х'],
       ['Х', 'П', 'Х']], dtype='<U1')]";['М', 'К', 'Ш', 'П'];[1, 2, 3, 7];grid_10328.png;[0, 5, 6, 8];{'М': 0, 'К': 1, 'Ш': 2, 'П': 3};{'М': [1, 2, 3], 'К': [0, 2, 3], 'Ш': [0, 1, 3], 'П': [0, 1, 2]};[5, 8, 1, 3];[0, 2, 6, 7];{'К': 0, 'М': 1, 'П': 2, 'Ш': 3};{'К': [1, 2], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};3;1.0;5
1830;"[array([['Х', 'Х', 'Г'],
       ['Х', 'Х', 'Х'],
       ['Ж', 'Л', 'Ф']], dtype='<U1')]";['Г', 'Ж', 'Л', 'Ф'];[2, 6, 7, 8];grid_9655.png;[0, 1, 3, 5];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1, 2, 3], 'Ж': [0, 2, 3], 'Л': [0, 1, 3], 'Ф': [0, 1, 2]};[8, 0, 3, 6];[1, 2, 5, 7];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};4;1.0;'- Ж - -
3140;"[array([['П', 'М', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Ш', 'Д', 'Х']], dtype='<U1')]";['П', 'М', 'Ш', 'Д'];[0, 1, 6, 7];grid_12403.png;[2, 3, 5, 8];{'П': 0, 'М': 1, 'Ш': 2, 'Д': 3};{'П': [1, 2, 3], 'М': [0, 2, 3], 'Ш': [0, 1, 3], 'Д': [0, 1, 2]};[2, 5, 0, 3];[1, 6, 7, 8];{'Д': 0, 'М': 1, 'П': 2, 'Ш': 3};{'Д': [1], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};4;0.0;'- - Ш -
1827;"[array([['Х', 'Х', 'Г'],
       ['Х', 'Х', 'Л'],
       ['Ф', 'Ж', 'Х']], dtype='<U1')]";['Г', 'Л', 'Ф', 'Ж'];[2, 5, 6, 7];grid_9652.png;[0, 1, 3, 8];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ж': 3};{'Г': [1, 2, 3], 'Л': [0, 2, 3], 'Ф': [0, 1, 3], 'Ж': [0, 1, 2]};[8, 7, 0, 3];[1, 2, 5, 6];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};1;0.0;0
524;"[array([['Х', 'Ш', 'Х'],
       ['Т', 'Х', 'Х'],
       ['Х', 'К', 'М']], dtype='<U1')]";['Ш', 'Т', 'К', 'М'];[1, 3, 7, 8];grid_2291.png;[0, 2, 5, 6];{'Ш': 0, 'Т': 1, 'К': 2, 'М': 3};{'Ш': [1, 2, 3], 'Т': [0, 2, 3], 'К': [0, 1, 3], 'М': [0, 1, 2]};[5, 1, 3, 6];[0, 2, 7, 8];{'К': 0, 'М': 1, 'Т': 2, 'Ш': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ш': [2]};4;0.0;'- - Ш -
1689;"[array([['Х', 'Х', 'П'],
       ['Л', 'Х', 'Х'],
       ['Ф', 'Х', 'Ж']], dtype='<U1')]";['П', 'Л', 'Ф', 'Ж'];[2, 3, 6, 8];grid_9440.png;[0, 1, 5, 7];{'П': 0, 'Л': 1, 'Ф': 2, 'Ж': 3};{'П': [1, 2, 3], 'Л': [0, 2, 3], 'Ф': [0, 1, 3], 'Ж': [0, 1, 2]};[8, 1, 0, 6];[2, 3, 5, 7];{'Ж': 0, 'Л': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'П': [1, 3], 'Ф': [2]};3;1.0;6
2083;"[array([['Х', 'Д', 'Ш'],
       ['Х', 'Х', 'Х'],
       ['Х', 'М', 'К']], dtype='<U1')]";['Д', 'Ш', 'М', 'К'];[1, 2, 7, 8];grid_10055.png;[0, 3, 5, 6];{'Д': 0, 'Ш': 1, 'М': 2, 'К': 3};{'Д': [1, 2, 3], 'Ш': [0, 2, 3], 'М': [0, 1, 3], 'К': [0, 1, 2]};[5, 8, 3, 6];[0, 1, 2, 7];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};2;1.0;'- - - К
143;"[array([['Т', 'Ф', 'Х'],
       ['Л', 'Х', 'Х'],
       ['Х', 'П', 'Х']], dtype='<U1')]";['Т', 'Ф', 'Л', 'П'];[0, 1, 3, 7];grid_1478.png;[2, 5, 6, 8];{'Т': 0, 'Ф': 1, 'Л': 2, 'П': 3};{'Т': [1, 2, 3], 'Ф': [0, 2, 3], 'Л': [0, 1, 3], 'П': [0, 1, 2]};[2, 5, 1, 3];[0, 6, 7, 8];{'Л': 0, 'П': 1, 'Т': 2, 'Ф': 3};{'Л': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ф': [2]};4;0.0;'- Л - -
1985;"[array([['М', 'Д', 'Х'],
       ['Х', 'Х', 'Х'],
       ['К', 'Х', 'Ж']], dtype='<U1')]";['М', 'Д', 'К', 'Ж'];[0, 1, 6, 8];grid_9954.png;[2, 3, 5, 7];{'М': 0, 'Д': 1, 'К': 2, 'Ж': 3};{'М': [1, 2, 3], 'Д': [0, 2, 3], 'К': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 5, 0, 6];[1, 3, 7, 8];{'Д': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'М': [1, 2]};0;;
333;"[array([['Х', 'Х', 'Т'],
       ['Х', 'Х', 'Ш'],
       ['Х', 'Ф', 'Л']], dtype='<U1')]";['Т', 'Ш', 'Ф', 'Л'];[2, 5, 7, 8];grid_1954.png;[0, 1, 3, 6];{'Т': 0, 'Ш': 1, 'Ф': 2, 'Л': 3};{'Т': [1, 2, 3], 'Ш': [0, 2, 3], 'Ф': [0, 1, 3], 'Л': [0, 1, 2]};[8, 7, 3, 6];[0, 1, 2, 5];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};2;0.0;'Ф - - -
3613;"[array([['Ж', 'М', 'Х'],
       ['Х', 'Х', 'Г'],
       ['П', 'Х', 'Х']], dtype='<U1')]";['Ж', 'М', 'Г', 'П'];[0, 1, 5, 6];grid_12960.png;[2, 3, 7, 8];{'Ж': 0, 'М': 1, 'Г': 2, 'П': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'Г': [0, 1, 3], 'П': [0, 1, 2]};[2, 5, 7, 0];[1, 3, 6, 8];{'Г': 0, 'Ж': 1, 'М': 2, 'П': 3};{'Г': [1], 'Ж': [0, 2], 'М': [1, 3], 'П': [1, 2]};1;0.0;3
297;"[array([['Л', 'Х', 'Х'],
       ['Ш', 'Х', 'Т'],
       ['Х', 'Ф', 'Х']], dtype='<U1')]";['Л', 'Ш', 'Т', 'Ф'];[0, 3, 5, 7];grid_1917.png;[1, 2, 6, 8];{'Л': 0, 'Ш': 1, 'Т': 2, 'Ф': 3};{'Л': [1, 2, 3], 'Ш': [0, 2, 3], 'Т': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 1, 7, 3];[0, 5, 6, 8];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};1;1.0;5
3088;"[array([['М', 'Х', 'Х'],
       ['Ж', 'Х', 'Х'],
       ['П', 'Х', 'Д']], dtype='<U1')]";['М', 'Ж', 'П', 'Д'];[0, 3, 6, 8];grid_12350.png;[1, 2, 5, 7];{'М': 0, 'Ж': 1, 'П': 2, 'Д': 3};{'М': [1, 2, 3], 'Ж': [0, 2, 3], 'П': [0, 1, 3], 'Д': [0, 1, 2]};[2, 1, 0, 6];[3, 5, 7, 8];{'Д': 0, 'Ж': 1, 'М': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'М': [1, 3], 'П': [1, 2]};0;;
1847;"[array([['Ф', 'Г', 'Х'],
       ['Х', 'Х', 'Л'],
       ['Х', 'Х', 'Ш']], dtype='<U1')]";['Ф', 'Г', 'Л', 'Ш'];[0, 1, 5, 8];grid_9672.png;[2, 3, 6, 7];{'Ф': 0, 'Г': 1, 'Л': 2, 'Ш': 3};{'Ф': [1, 2, 3], 'Г': [0, 2, 3], 'Л': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 5, 7, 6];[0, 1, 3, 8];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};0;;
2532;"[array([['Д', 'Х', 'Ж'],
       ['К', 'Х', 'Х'],
       ['П', 'Х', 'Х']], dtype='<U1')]";['Д', 'Ж', 'К', 'П'];[0, 2, 3, 6];grid_10937.png;[1, 5, 7, 8];{'Д': 0, 'Ж': 1, 'К': 2, 'П': 3};{'Д': [1, 2, 3], 'Ж': [0, 2, 3], 'К': [0, 1, 3], 'П': [0, 1, 2]};[2, 8, 1, 0];[3, 5, 6, 7];{'Д': 0, 'Ж': 1, 'К': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'П': [1, 2]};1;1.0;6
1275;"[array([['Х', 'Ф', 'Х'],
       ['Х', 'Х', 'М'],
       ['Х', 'Ш', 'Т']], dtype='<U1')]";['Ф', 'М', 'Ш', 'Т'];[1, 5, 7, 8];grid_4464.png;[0, 2, 3, 6];{'Ф': 0, 'М': 1, 'Ш': 2, 'Т': 3};{'Ф': [1, 2, 3], 'М': [0, 2, 3], 'Ш': [0, 1, 3], 'Т': [0, 1, 2]};[5, 7, 3, 6];[0, 1, 2, 8];{'М': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'М': [1, 2, 3], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};2;0.0;'- - - Ф
2517;"[array([['К', 'П', 'Ж'],
       ['Х', 'Х', 'Д'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['К', 'П', 'Ж', 'Д'];[0, 1, 2, 5];grid_10922.png;[3, 6, 7, 8];{'К': 0, 'П': 1, 'Ж': 2, 'Д': 3};{'К': [1, 2, 3], 'П': [0, 2, 3], 'Ж': [0, 1, 3], 'Д': [0, 1, 2]};[2, 5, 8, 7];[0, 1, 3, 6];{'Д': 0, 'Ж': 1, 'К': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'П': [1, 2]};1;1.0;5
1897;"[array([['Х', 'Х', 'Г'],
       ['Х', 'Х', 'Л'],
       ['Х', 'Ф', 'Ш']], dtype='<U1')]";['Г', 'Л', 'Ф', 'Ш'];[2, 5, 7, 8];grid_9724.png;[0, 1, 3, 6];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1, 2, 3], 'Л': [0, 2, 3], 'Ф': [0, 1, 3], 'Ш': [0, 1, 2]};[8, 7, 3, 6];[0, 1, 2, 5];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};2;1.0;'- - Ф -
1921;"[array([['Д', 'Х', 'М'],
       ['К', 'Х', 'Х'],
       ['Х', 'П', 'Х']], dtype='<U1')]";['Д', 'М', 'К', 'П'];[0, 2, 3, 7];grid_9818.png;[1, 5, 6, 8];{'Д': 0, 'М': 1, 'К': 2, 'П': 3};{'Д': [1, 2, 3], 'М': [0, 2, 3], 'К': [0, 1, 3], 'П': [0, 1, 2]};[2, 8, 1, 3];[0, 5, 6, 7];{'Д': 0, 'К': 1, 'М': 2, 'П': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};0;;
1810;"[array([['Х', 'Г', 'Ф'],
       ['Х', 'Х', 'Х'],
       ['Ж', 'Х', 'Л']], dtype='<U1')]";['Г', 'Ф', 'Ж', 'Л'];[1, 2, 6, 8];grid_9634.png;[0, 3, 5, 7];{'Г': 0, 'Ф': 1, 'Ж': 2, 'Л': 3};{'Г': [1, 2, 3], 'Ф': [0, 2, 3], 'Ж': [0, 1, 3], 'Л': [0, 1, 2]};[5, 8, 0, 6];[1, 2, 3, 7];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};4;1.0;'- - Л -
2278;"[array([['Х', 'М', 'П'],
       ['К', 'Х', 'Ш'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['М', 'П', 'К', 'Ш'];[1, 2, 3, 5];grid_10326.png;[0, 6, 7, 8];{'М': 0, 'П': 1, 'К': 2, 'Ш': 3};{'М': [1, 2, 3], 'П': [0, 2, 3], 'К': [0, 1, 3], 'Ш': [0, 1, 2]};[5, 8, 1, 7];[0, 2, 3, 6];{'К': 0, 'М': 1, 'П': 2, 'Ш': 3};{'К': [1, 2], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};3;0.0;2
1790;"[array([['Ж', 'Х', 'Ф'],
       ['Х', 'Х', 'Х'],
       ['Л', 'Г', 'Х']], dtype='<U1')]";['Ж', 'Ф', 'Л', 'Г'];[0, 2, 6, 7];grid_9613.png;[1, 3, 5, 8];{'Ж': 0, 'Ф': 1, 'Л': 2, 'Г': 3};{'Ж': [1, 2, 3], 'Ф': [0, 2, 3], 'Л': [0, 1, 3], 'Г': [0, 1, 2]};[2, 8, 0, 3];[1, 5, 6, 7];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};0;;
1909;"[array([['Д', 'П', 'Х'],
       ['К', 'Х', 'М'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Д', 'П', 'К', 'М'];[0, 1, 3, 5];grid_9806.png;[2, 6, 7, 8];{'Д': 0, 'П': 1, 'К': 2, 'М': 3};{'Д': [1, 2, 3], 'П': [0, 2, 3], 'К': [0, 1, 3], 'М': [0, 1, 2]};[2, 5, 1, 7];[0, 3, 6, 8];{'Д': 0, 'К': 1, 'М': 2, 'П': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};0;;
1887;"[array([['Х', 'Ш', 'Х'],
       ['Х', 'Х', 'Л'],
       ['Х', 'Ф', 'Г']], dtype='<U1')]";['Ш', 'Л', 'Ф', 'Г'];[1, 5, 7, 8];grid_9714.png;[0, 2, 3, 6];{'Ш': 0, 'Л': 1, 'Ф': 2, 'Г': 3};{'Ш': [1, 2, 3], 'Л': [0, 2, 3], 'Ф': [0, 1, 3], 'Г': [0, 1, 2]};[5, 7, 3, 6];[0, 1, 2, 8];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};1;0.0;6
428;"[array([['М', 'Х', 'Ж'],
       ['Х', 'Х', 'К'],
       ['Х', 'Т', 'Х']], dtype='<U1')]";['М', 'Ж', 'К', 'Т'];[0, 2, 5, 7];grid_2191.png;[1, 3, 6, 8];{'М': 0, 'Ж': 1, 'К': 2, 'Т': 3};{'М': [1, 2, 3], 'Ж': [0, 2, 3], 'К': [0, 1, 3], 'Т': [0, 1, 2]};[2, 8, 7, 3];[0, 1, 5, 6];{'Ж': 0, 'К': 1, 'М': 2, 'Т': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'Т': [1, 2]};2;1.0;'М - - -
1870;"[array([['Х', 'Л', 'Г'],
       ['Ф', 'Х', 'Ш'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Л', 'Г', 'Ф', 'Ш'];[1, 2, 3, 5];grid_9696.png;[0, 6, 7, 8];{'Л': 0, 'Г': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2, 3], 'Г': [0, 2, 3], 'Ф': [0, 1, 3], 'Ш': [0, 1, 2]};[5, 8, 1, 7];[0, 2, 3, 6];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};2;0.0;'- - Ш -
2581;"[array([['Х', 'Х', 'Х'],
       ['К', 'Х', 'Ж'],
       ['Х', 'П', 'Д']], dtype='<U1')]";['К', 'Ж', 'П', 'Д'];[3, 5, 7, 8];grid_10988.png;[0, 1, 2, 6];{'К': 0, 'Ж': 1, 'П': 2, 'Д': 3};{'К': [1, 2, 3], 'Ж': [0, 2, 3], 'П': [0, 1, 3], 'Д': [0, 1, 2]};[1, 7, 3, 6];[0, 2, 5, 8];{'Д': 0, 'Ж': 1, 'К': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'П': [1, 2]};1;1.0;5
277;"[array([['Ф', 'Ш', 'Х'],
       ['Т', 'Х', 'Л'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Ф', 'Ш', 'Т', 'Л'];[0, 1, 3, 5];grid_1896.png;[2, 6, 7, 8];{'Ф': 0, 'Ш': 1, 'Т': 2, 'Л': 3};{'Ф': [1, 2, 3], 'Ш': [0, 2, 3], 'Т': [0, 1, 3], 'Л': [0, 1, 2]};[2, 5, 1, 7];[0, 3, 6, 8];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};2;1.0;'Ф - - -
3073;"[array([['М', 'П', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Ж', 'Х', 'Д']], dtype='<U1')]";['М', 'П', 'Ж', 'Д'];[0, 1, 6, 8];grid_12334.png;[2, 3, 5, 7];{'М': 0, 'П': 1, 'Ж': 2, 'Д': 3};{'М': [1, 2, 3], 'П': [0, 2, 3], 'Ж': [0, 1, 3], 'Д': [0, 1, 2]};[2, 5, 0, 6];[1, 3, 7, 8];{'Д': 0, 'Ж': 1, 'М': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'М': [1, 3], 'П': [1, 2]};4;0.0;'- - Ж -
1902;"[array([['Х', 'Х', 'Х'],
       ['Г', 'Х', 'Х'],
       ['Ф', 'Л', 'Ш']], dtype='<U1')]";['Г', 'Ф', 'Л', 'Ш'];[3, 6, 7, 8];grid_9729.png;[0, 1, 2, 5];{'Г': 0, 'Ф': 1, 'Л': 2, 'Ш': 3};{'Г': [1, 2, 3], 'Ф': [0, 2, 3], 'Л': [0, 1, 3], 'Ш': [0, 1, 2]};[1, 0, 3, 6];[2, 5, 7, 8];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};4;1.0;'- - Ф -
988;"[array([['Х', 'Ж', 'М'],
       ['П', 'Х', 'Х'],
       ['Х', 'Т', 'Х']], dtype='<U1')]";['Ж', 'М', 'П', 'Т'];[1, 2, 3, 7];grid_3888.png;[0, 5, 6, 8];{'Ж': 0, 'М': 1, 'П': 2, 'Т': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Т': [0, 1, 2]};[5, 8, 1, 3];[0, 2, 6, 7];{'Ж': 0, 'М': 1, 'П': 2, 'Т': 3};{'Ж': [1, 2], 'М': [2, 3], 'П': [1, 3], 'Т': [1, 2]};3;1.0;3
1888;"[array([['Х', 'Л', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Г', 'Ш', 'Ф']], dtype='<U1')]";['Л', 'Г', 'Ш', 'Ф'];[1, 6, 7, 8];grid_9715.png;[0, 2, 3, 5];{'Л': 0, 'Г': 1, 'Ш': 2, 'Ф': 3};{'Л': [1, 2, 3], 'Г': [0, 2, 3], 'Ш': [0, 1, 3], 'Ф': [0, 1, 2]};[5, 0, 3, 6];[1, 2, 7, 8];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};3;0.0;1
2538;"[array([['К', 'Х', 'Ж'],
       ['Х', 'Х', 'Х'],
       ['Д', 'П', 'Х']], dtype='<U1')]";['К', 'Ж', 'Д', 'П'];[0, 2, 6, 7];grid_10943.png;[1, 3, 5, 8];{'К': 0, 'Ж': 1, 'Д': 2, 'П': 3};{'К': [1, 2, 3], 'Ж': [0, 2, 3], 'Д': [0, 1, 3], 'П': [0, 1, 2]};[2, 8, 0, 3];[1, 5, 6, 7];{'Д': 0, 'Ж': 1, 'К': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'П': [1, 2]};4;1.0;'- - К -
1868;"[array([['Л', 'Х', 'Х'],
       ['Х', 'Х', 'Ш'],
       ['Х', 'Г', 'Ф']], dtype='<U1')]";['Л', 'Ш', 'Г', 'Ф'];[0, 5, 7, 8];grid_9694.png;[1, 2, 3, 6];{'Л': 0, 'Ш': 1, 'Г': 2, 'Ф': 3};{'Л': [1, 2, 3], 'Ш': [0, 2, 3], 'Г': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 7, 3, 6];[0, 1, 5, 8];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};0;;
631;"[array([['П', 'Х', 'Ж'],
       ['Х', 'Х', 'Т'],
       ['К', 'Х', 'Х']], dtype='<U1')]";['П', 'Ж', 'Т', 'К'];[0, 2, 5, 6];grid_2820.png;[1, 3, 7, 8];{'П': 0, 'Ж': 1, 'Т': 2, 'К': 3};{'П': [1, 2, 3], 'Ж': [0, 2, 3], 'Т': [0, 1, 3], 'К': [0, 1, 2]};[2, 8, 7, 0];[1, 3, 5, 6];{'Ж': 0, 'К': 1, 'П': 2, 'Т': 3};{'Ж': [1, 2], 'К': [0, 2], 'П': [1, 3], 'Т': [1, 2]};3;0.0;5
1841;"[array([['Ш', 'Ф', 'Х'],
       ['Г', 'Х', 'Л'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Ш', 'Ф', 'Г', 'Л'];[0, 1, 3, 5];grid_9666.png;[2, 6, 7, 8];{'Ш': 0, 'Ф': 1, 'Г': 2, 'Л': 3};{'Ш': [1, 2, 3], 'Ф': [0, 2, 3], 'Г': [0, 1, 3], 'Л': [0, 1, 2]};[2, 5, 1, 7];[0, 3, 6, 8];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};4;0.0;'- - - Ф
2536;"[array([['К', 'Х', 'Ж'],
       ['Х', 'Х', 'Д'],
       ['Х', 'П', 'Х']], dtype='<U1')]";['К', 'Ж', 'Д', 'П'];[0, 2, 5, 7];grid_10941.png;[1, 3, 6, 8];{'К': 0, 'Ж': 1, 'Д': 2, 'П': 3};{'К': [1, 2, 3], 'Ж': [0, 2, 3], 'Д': [0, 1, 3], 'П': [0, 1, 2]};[2, 8, 7, 3];[0, 1, 5, 6];{'Д': 0, 'Ж': 1, 'К': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'П': [1, 2]};0;;
299;"[array([['Ф', 'Х', 'Х'],
       ['Ш', 'Х', 'Х'],
       ['Т', 'Л', 'Х']], dtype='<U1')]";['Ф', 'Ш', 'Т', 'Л'];[0, 3, 6, 7];grid_1919.png;[1, 2, 5, 8];{'Ф': 0, 'Ш': 1, 'Т': 2, 'Л': 3};{'Ф': [1, 2, 3], 'Ш': [0, 2, 3], 'Т': [0, 1, 3], 'Л': [0, 1, 2]};[2, 1, 0, 3];[5, 6, 7, 8];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};4;0.0;'- - Т -
3619;"[array([['П', 'Х', 'Ж'],
       ['Г', 'Х', 'М'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['П', 'Ж', 'Г', 'М'];[0, 2, 3, 5];grid_12966.png;[1, 6, 7, 8];{'П': 0, 'Ж': 1, 'Г': 2, 'М': 3};{'П': [1, 2, 3], 'Ж': [0, 2, 3], 'Г': [0, 1, 3], 'М': [0, 1, 2]};[2, 8, 1, 7];[0, 3, 5, 6];{'Г': 0, 'Ж': 1, 'М': 2, 'П': 3};{'Г': [1], 'Ж': [0, 2], 'М': [1, 3], 'П': [1, 2]};3;0.0;5
282;"[array([['Т', 'Ф', 'Х'],
       ['Х', 'Х', 'Ш'],
       ['Х', 'Л', 'Х']], dtype='<U1')]";['Т', 'Ф', 'Ш', 'Л'];[0, 1, 5, 7];grid_1901.png;[2, 3, 6, 8];{'Т': 0, 'Ф': 1, 'Ш': 2, 'Л': 3};{'Т': [1, 2, 3], 'Ф': [0, 2, 3], 'Ш': [0, 1, 3], 'Л': [0, 1, 2]};[2, 5, 7, 3];[0, 1, 6, 8];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};0;;
1969;"[array([['Х', 'Х', 'Х'],
       ['П', 'Х', 'К'],
       ['Х', 'М', 'Д']], dtype='<U1')]";['П', 'К', 'М', 'Д'];[3, 5, 7, 8];grid_9868.png;[0, 1, 2, 6];{'П': 0, 'К': 1, 'М': 2, 'Д': 3};{'П': [1, 2, 3], 'К': [0, 2, 3], 'М': [0, 1, 3], 'Д': [0, 1, 2]};[1, 7, 3, 6];[0, 2, 5, 8];{'Д': 0, 'К': 1, 'М': 2, 'П': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};1;0.0;1
1876;"[array([['Х', 'Г', 'Л'],
       ['Х', 'Х', 'Ф'],
       ['Х', 'Х', 'Ш']], dtype='<U1')]";['Г', 'Л', 'Ф', 'Ш'];[1, 2, 5, 8];grid_9702.png;[0, 3, 6, 7];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1, 2, 3], 'Л': [0, 2, 3], 'Ф': [0, 1, 3], 'Ш': [0, 1, 2]};[5, 8, 7, 6];[0, 1, 2, 3];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};1;1.0;8
