;grid;letters;locs;encoding_stim;incorr_locs;corr_letters;incorr_letters;rotated_inds;incorr_rot;abc_ordered;incorr_abc;task_ind;answer_type;probe_stim
577;"[array([['Ф', 'Х', 'Х'],
       ['Х', 'Х', 'Х'],
       ['М', 'К', 'Т']], dtype='<U1')]";['Ф', 'М', 'К', 'Т'];[0, 6, 7, 8];grid_2345.png;[1, 2, 3, 5];{'Ф': 0, 'М': 1, 'К': 2, 'Т': 3};{'Ф': [1, 2, 3], 'М': [0, 2, 3], 'К': [0, 1, 3], 'Т': [0, 1, 2]};[2, 0, 3, 6];[1, 5, 7, 8];{'К': 0, 'М': 1, 'Т': 2, 'Ф': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ф': [2]};1;1.0;8
1547;"[array([['Х', 'П', 'Х'],
       ['Х', 'Х', 'Г'],
       ['Х', 'Л', 'Ш']], dtype='<U1')]";['П', 'Г', 'Л', 'Ш'];[1, 5, 7, 8];grid_9224.png;[0, 2, 3, 6];{'П': 0, 'Г': 1, 'Л': 2, 'Ш': 3};{'П': [1, 2, 3], 'Г': [0, 2, 3], 'Л': [0, 1, 3], 'Ш': [0, 1, 2]};[5, 7, 3, 6];[0, 1, 2, 8];{'Г': 0, 'Л': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ш': [2]};1;1.0;8
2411;"[array([['М', 'Х', 'Х'],
       ['Х', 'Х', 'Ф'],
       ['Ж', 'Х', 'К']], dtype='<U1')]";['М', 'Ф', 'Ж', 'К'];[0, 5, 6, 8];grid_10743.png;[1, 2, 3, 7];{'М': 0, 'Ф': 1, 'Ж': 2, 'К': 3};{'М': [1, 2, 3], 'Ф': [0, 2, 3], 'Ж': [0, 1, 3], 'К': [0, 1, 2]};[2, 7, 0, 6];[1, 3, 5, 8];{'Ж': 0, 'К': 1, 'М': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'Ф': [2]};4;0.0;'- - Ф -
4166;"[array([['Ш', 'Х', 'Г'],
       ['П', 'Х', 'Х'],
       ['Х', 'Х', 'Д']], dtype='<U1')]";['Ш', 'Г', 'П', 'Д'];[0, 2, 3, 8];grid_13739.png;[1, 5, 6, 7];{'Ш': 0, 'Г': 1, 'П': 2, 'Д': 3};{'Ш': [1, 2, 3], 'Г': [0, 2, 3], 'П': [0, 1, 3], 'Д': [0, 1, 2]};[2, 8, 1, 6];[0, 3, 5, 7];{'Г': 0, 'Д': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'П': [1, 3], 'Ш': [2]};2;1.0;'- Г - -
450;"[array([['Х', 'Т', 'Ж'],
       ['Х', 'Х', 'Х'],
       ['К', 'Х', 'М']], dtype='<U1')]";['Т', 'Ж', 'К', 'М'];[1, 2, 6, 8];grid_2214.png;[0, 3, 5, 7];{'Т': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Т': [1, 2, 3], 'Ж': [0, 2, 3], 'К': [0, 1, 3], 'М': [0, 1, 2]};[5, 8, 0, 6];[1, 2, 3, 7];{'Ж': 0, 'К': 1, 'М': 2, 'Т': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'Т': [1, 2]};3;1.0;8
4546;"[array([['Х', 'Х', 'Д'],
       ['Ш', 'Х', 'Х'],
       ['Х', 'Ф', 'Г']], dtype='<U1')]";['Д', 'Ш', 'Ф', 'Г'];[2, 3, 7, 8];grid_14271.png;[0, 1, 5, 6];{'Д': 0, 'Ш': 1, 'Ф': 2, 'Г': 3};{'Д': [1, 2, 3], 'Ш': [0, 2, 3], 'Ф': [0, 1, 3], 'Г': [0, 1, 2]};[8, 1, 3, 6];[0, 2, 5, 7];{'Г': 0, 'Д': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'Ф': [3], 'Ш': [2]};0;;
2185;"[array([['К', 'М', 'Х'],
       ['Х', 'Х', 'П'],
       ['Ж', 'Х', 'Х']], dtype='<U1')]";['К', 'М', 'П', 'Ж'];[0, 1, 5, 6];grid_10230.png;[2, 3, 7, 8];{'К': 0, 'М': 1, 'П': 2, 'Ж': 3};{'К': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 5, 7, 0];[1, 3, 6, 8];{'Ж': 0, 'К': 1, 'М': 2, 'П': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};4;1.0;'- - - П
1853;"[array([['Г', 'Х', 'Ш'],
       ['Ф', 'Х', 'Х'],
       ['Х', 'Л', 'Х']], dtype='<U1')]";['Г', 'Ш', 'Ф', 'Л'];[0, 2, 3, 7];grid_9678.png;[1, 5, 6, 8];{'Г': 0, 'Ш': 1, 'Ф': 2, 'Л': 3};{'Г': [1, 2, 3], 'Ш': [0, 2, 3], 'Ф': [0, 1, 3], 'Л': [0, 1, 2]};[2, 8, 1, 3];[0, 5, 6, 7];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};4;1.0;'- - Ф -
2000;"[array([['Ж', 'Х', 'Х'],
       ['М', 'Х', 'Х'],
       ['Д', 'Х', 'К']], dtype='<U1')]";['Ж', 'М', 'Д', 'К'];[0, 3, 6, 8];grid_9970.png;[1, 2, 5, 7];{'Ж': 0, 'М': 1, 'Д': 2, 'К': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'Д': [0, 1, 3], 'К': [0, 1, 2]};[2, 1, 0, 6];[3, 5, 7, 8];{'Д': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'М': [1, 2]};1;0.0;2
4635;"[array([['Г', 'П', 'Х'],
       ['Х', 'Х', 'Ф'],
       ['Х', 'Х', 'Ш']], dtype='<U1')]";['Г', 'П', 'Ф', 'Ш'];[0, 1, 5, 8];grid_14502.png;[2, 3, 6, 7];{'Г': 0, 'П': 1, 'Ф': 2, 'Ш': 3};{'Г': [1, 2, 3], 'П': [0, 2, 3], 'Ф': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 5, 7, 6];[0, 1, 3, 8];{'Г': 0, 'П': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'П': [2, 3], 'Ф': [3], 'Ш': [2]};1;0.0;6
447;"[array([['Х', 'Т', 'К'],
       ['Х', 'Х', 'М'],
       ['Х', 'Ж', 'Х']], dtype='<U1')]";['Т', 'К', 'М', 'Ж'];[1, 2, 5, 7];grid_2211.png;[0, 3, 6, 8];{'Т': 0, 'К': 1, 'М': 2, 'Ж': 3};{'Т': [1, 2, 3], 'К': [0, 2, 3], 'М': [0, 1, 3], 'Ж': [0, 1, 2]};[5, 8, 7, 3];[0, 1, 2, 6];{'Ж': 0, 'К': 1, 'М': 2, 'Т': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'Т': [1, 2]};1;0.0;0
4687;"[array([['Х', 'Х', 'Х'],
       ['Ш', 'Х', 'П'],
       ['Ф', 'Г', 'Х']], dtype='<U1')]";['Ш', 'П', 'Ф', 'Г'];[3, 5, 6, 7];grid_14556.png;[0, 1, 2, 8];{'Ш': 0, 'П': 1, 'Ф': 2, 'Г': 3};{'Ш': [1, 2, 3], 'П': [0, 2, 3], 'Ф': [0, 1, 3], 'Г': [0, 1, 2]};[1, 7, 0, 3];[2, 5, 6, 8];{'Г': 0, 'П': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'П': [2, 3], 'Ф': [3], 'Ш': [2]};0;;
470;"[array([['Х', 'Х', 'Т'],
       ['Х', 'Х', 'Х'],
       ['Ж', 'М', 'К']], dtype='<U1')]";['Т', 'Ж', 'М', 'К'];[2, 6, 7, 8];grid_2235.png;[0, 1, 3, 5];{'Т': 0, 'Ж': 1, 'М': 2, 'К': 3};{'Т': [1, 2, 3], 'Ж': [0, 2, 3], 'М': [0, 1, 3], 'К': [0, 1, 2]};[8, 0, 3, 6];[1, 2, 5, 7];{'Ж': 0, 'К': 1, 'М': 2, 'Т': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'Т': [1, 2]};4;0.0;'- - Т -
4240;"[array([['П', 'Х', 'Х'],
       ['Ф', 'Х', 'Г'],
       ['Д', 'Х', 'Х']], dtype='<U1')]";['П', 'Ф', 'Г', 'Д'];[0, 3, 5, 6];grid_13816.png;[1, 2, 7, 8];{'П': 0, 'Ф': 1, 'Г': 2, 'Д': 3};{'П': [1, 2, 3], 'Ф': [0, 2, 3], 'Г': [0, 1, 3], 'Д': [0, 1, 2]};[2, 1, 7, 0];[3, 5, 6, 8];{'Г': 0, 'Д': 1, 'П': 2, 'Ф': 3};{'Г': [1], 'Д': [0], 'П': [1, 3], 'Ф': [2]};1;0.0;8
468;"[array([['Х', 'Х', 'К'],
       ['Х', 'Х', 'Ж'],
       ['Т', 'Х', 'М']], dtype='<U1')]";['К', 'Ж', 'Т', 'М'];[2, 5, 6, 8];grid_2233.png;[0, 1, 3, 7];{'К': 0, 'Ж': 1, 'Т': 2, 'М': 3};{'К': [1, 2, 3], 'Ж': [0, 2, 3], 'Т': [0, 1, 3], 'М': [0, 1, 2]};[8, 7, 0, 6];[1, 2, 3, 5];{'Ж': 0, 'К': 1, 'М': 2, 'Т': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'Т': [1, 2]};2;0.0;'- М - -
1574;"[array([['Л', 'Ф', 'Х'],
       ['Х', 'Х', 'Г'],
       ['Х', 'П', 'Х']], dtype='<U1')]";['Л', 'Ф', 'Г', 'П'];[0, 1, 5, 7];grid_9251.png;[2, 3, 6, 8];{'Л': 0, 'Ф': 1, 'Г': 2, 'П': 3};{'Л': [1, 2, 3], 'Ф': [0, 2, 3], 'Г': [0, 1, 3], 'П': [0, 1, 2]};[2, 5, 7, 3];[0, 1, 6, 8];{'Г': 0, 'Л': 1, 'П': 2, 'Ф': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ф': [2]};1;0.0;3
452;"[array([['Х', 'М', 'Х'],
       ['Ж', 'Х', 'Т'],
       ['К', 'Х', 'Х']], dtype='<U1')]";['М', 'Ж', 'Т', 'К'];[1, 3, 5, 6];grid_2216.png;[0, 2, 7, 8];{'М': 0, 'Ж': 1, 'Т': 2, 'К': 3};{'М': [1, 2, 3], 'Ж': [0, 2, 3], 'Т': [0, 1, 3], 'К': [0, 1, 2]};[5, 1, 7, 0];[2, 3, 6, 8];{'Ж': 0, 'К': 1, 'М': 2, 'Т': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'Т': [1, 2]};0;;
4150;"[array([['П', 'Г', 'Ш'],
       ['Х', 'Х', 'Х'],
       ['Д', 'Х', 'Х']], dtype='<U1')]";['П', 'Г', 'Ш', 'Д'];[0, 1, 2, 6];grid_13723.png;[3, 5, 7, 8];{'П': 0, 'Г': 1, 'Ш': 2, 'Д': 3};{'П': [1, 2, 3], 'Г': [0, 2, 3], 'Ш': [0, 1, 3], 'Д': [0, 1, 2]};[2, 5, 8, 0];[1, 3, 6, 7];{'Г': 0, 'Д': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'П': [1, 3], 'Ш': [2]};0;;
867;"[array([['Х', 'Т', 'Х'],
       ['Х', 'Х', 'К'],
       ['Х', 'Ж', 'Ф']], dtype='<U1')]";['Т', 'К', 'Ж', 'Ф'];[1, 5, 7, 8];grid_3344.png;[0, 2, 3, 6];{'Т': 0, 'К': 1, 'Ж': 2, 'Ф': 3};{'Т': [1, 2, 3], 'К': [0, 2, 3], 'Ж': [0, 1, 3], 'Ф': [0, 1, 2]};[5, 7, 3, 6];[0, 1, 2, 8];{'Ж': 0, 'К': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'Т': [1, 3], 'Ф': [2]};2;0.0;'- - Ф -
3709;"[array([['Х', 'Ш', 'П'],
       ['М', 'Х', 'Х'],
       ['Х', 'Х', 'Г']], dtype='<U1')]";['Ш', 'П', 'М', 'Г'];[1, 2, 3, 8];grid_13059.png;[0, 5, 6, 7];{'Ш': 0, 'П': 1, 'М': 2, 'Г': 3};{'Ш': [1, 2, 3], 'П': [0, 2, 3], 'М': [0, 1, 3], 'Г': [0, 1, 2]};[5, 8, 1, 6];[0, 2, 3, 7];{'Г': 0, 'М': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};4;0.0;'- - М -
846;"[array([['Ж', 'Х', 'Х'],
       ['Х', 'Х', 'Т'],
       ['К', 'Ф', 'Х']], dtype='<U1')]";['Ж', 'Т', 'К', 'Ф'];[0, 5, 6, 7];grid_3322.png;[1, 2, 3, 8];{'Ж': 0, 'Т': 1, 'К': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'Т': [0, 2, 3], 'К': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 7, 0, 3];[1, 5, 6, 8];{'Ж': 0, 'К': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'Т': [1, 3], 'Ф': [2]};4;1.0;'- К - -
3136;"[array([['Ш', 'М', 'Х'],
       ['Д', 'Х', 'Х'],
       ['Х', 'Х', 'П']], dtype='<U1')]";['Ш', 'М', 'Д', 'П'];[0, 1, 3, 8];grid_12399.png;[2, 5, 6, 7];{'Ш': 0, 'М': 1, 'Д': 2, 'П': 3};{'Ш': [1, 2, 3], 'М': [0, 2, 3], 'Д': [0, 1, 3], 'П': [0, 1, 2]};[2, 5, 1, 6];[0, 3, 7, 8];{'Д': 0, 'М': 1, 'П': 2, 'Ш': 3};{'Д': [1], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};0;;
817;"[array([['Ф', 'Т', 'Ж'],
       ['Х', 'Х', 'К'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Ф', 'Т', 'Ж', 'К'];[0, 1, 2, 5];grid_3292.png;[3, 6, 7, 8];{'Ф': 0, 'Т': 1, 'Ж': 2, 'К': 3};{'Ф': [1, 2, 3], 'Т': [0, 2, 3], 'Ж': [0, 1, 3], 'К': [0, 1, 2]};[2, 5, 8, 7];[0, 1, 3, 6];{'Ж': 0, 'К': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'Т': [1, 3], 'Ф': [2]};2;0.0;'- - Ф -
3374;"[array([['Х', 'Г', 'М'],
       ['Х', 'Х', 'Х'],
       ['Ш', 'Х', 'Д']], dtype='<U1')]";['Г', 'М', 'Ш', 'Д'];[1, 2, 6, 8];grid_12644.png;[0, 3, 5, 7];{'Г': 0, 'М': 1, 'Ш': 2, 'Д': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'Ш': [0, 1, 3], 'Д': [0, 1, 2]};[5, 8, 0, 6];[1, 2, 3, 7];{'Г': 0, 'Д': 1, 'М': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'М': [1, 3], 'Ш': [2]};3;1.0;5
32;"[array([['П', 'Х', 'Х'],
       ['Х', 'Х', 'Т'],
       ['Х', 'Ж', 'Л']], dtype='<U1')]";['П', 'Т', 'Ж', 'Л'];[0, 5, 7, 8];grid_1364.png;[1, 2, 3, 6];{'П': 0, 'Т': 1, 'Ж': 2, 'Л': 3};{'П': [1, 2, 3], 'Т': [0, 2, 3], 'Ж': [0, 1, 3], 'Л': [0, 1, 2]};[2, 7, 3, 6];[0, 1, 5, 8];{'Ж': 0, 'Л': 1, 'П': 2, 'Т': 3};{'Ж': [1, 2], 'Л': [0, 2], 'П': [1, 3], 'Т': [1, 2]};4;1.0;'- - П -
3390;"[array([['Х', 'Х', 'Ш'],
       ['М', 'Х', 'Х'],
       ['Х', 'Д', 'Г']], dtype='<U1')]";['Ш', 'М', 'Д', 'Г'];[2, 3, 7, 8];grid_12661.png;[0, 1, 5, 6];{'Ш': 0, 'М': 1, 'Д': 2, 'Г': 3};{'Ш': [1, 2, 3], 'М': [0, 2, 3], 'Д': [0, 1, 3], 'Г': [0, 1, 2]};[8, 1, 3, 6];[0, 2, 5, 7];{'Г': 0, 'Д': 1, 'М': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'М': [1, 3], 'Ш': [2]};2;1.0;'- М - -
2872;"[array([['П', 'Х', 'Ж'],
       ['Ф', 'Х', 'Х'],
       ['К', 'Х', 'Х']], dtype='<U1')]";['П', 'Ж', 'Ф', 'К'];[0, 2, 3, 6];grid_11847.png;[1, 5, 7, 8];{'П': 0, 'Ж': 1, 'Ф': 2, 'К': 3};{'П': [1, 2, 3], 'Ж': [0, 2, 3], 'Ф': [0, 1, 3], 'К': [0, 1, 2]};[2, 8, 1, 0];[3, 5, 6, 7];{'Ж': 0, 'К': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'П': [1, 3], 'Ф': [2]};3;0.0;7
3361;"[array([['Г', 'Х', 'Х'],
       ['Д', 'Х', 'Х'],
       ['Х', 'М', 'Ш']], dtype='<U1')]";['Г', 'Д', 'М', 'Ш'];[0, 3, 7, 8];grid_12631.png;[1, 2, 5, 6];{'Г': 0, 'Д': 1, 'М': 2, 'Ш': 3};{'Г': [1, 2, 3], 'Д': [0, 2, 3], 'М': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 1, 3, 6];[0, 5, 7, 8];{'Г': 0, 'Д': 1, 'М': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'М': [1, 3], 'Ш': [2]};4;1.0;'- - М -
1662;"[array([['П', 'Х', 'Х'],
       ['Х', 'Х', 'Л'],
       ['Ф', 'Ж', 'Х']], dtype='<U1')]";['П', 'Л', 'Ф', 'Ж'];[0, 5, 6, 7];grid_9412.png;[1, 2, 3, 8];{'П': 0, 'Л': 1, 'Ф': 2, 'Ж': 3};{'П': [1, 2, 3], 'Л': [0, 2, 3], 'Ф': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 7, 0, 3];[1, 5, 6, 8];{'Ж': 0, 'Л': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'П': [1, 3], 'Ф': [2]};0;;
2105;"[array([['Х', 'Х', 'Х'],
       ['К', 'Х', 'Д'],
       ['Х', 'М', 'Ш']], dtype='<U1')]";['К', 'Д', 'М', 'Ш'];[3, 5, 7, 8];grid_10078.png;[0, 1, 2, 6];{'К': 0, 'Д': 1, 'М': 2, 'Ш': 3};{'К': [1, 2, 3], 'Д': [0, 2, 3], 'М': [0, 1, 3], 'Ш': [0, 1, 2]};[1, 7, 3, 6];[0, 2, 5, 8];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};1;1.0;8
242;"[array([['Х', 'Л', 'Ж'],
       ['Х', 'Х', 'Ф'],
       ['Т', 'Х', 'Х']], dtype='<U1')]";['Л', 'Ж', 'Ф', 'Т'];[1, 2, 5, 6];grid_1860.png;[0, 3, 7, 8];{'Л': 0, 'Ж': 1, 'Ф': 2, 'Т': 3};{'Л': [1, 2, 3], 'Ж': [0, 2, 3], 'Ф': [0, 1, 3], 'Т': [0, 1, 2]};[5, 8, 7, 0];[1, 2, 3, 6];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};4;0.0;'- - Л -
3146;"[array([['П', 'Х', 'Ш'],
       ['Д', 'Х', 'Х'],
       ['Х', 'Х', 'М']], dtype='<U1')]";['П', 'Ш', 'Д', 'М'];[0, 2, 3, 8];grid_12409.png;[1, 5, 6, 7];{'П': 0, 'Ш': 1, 'Д': 2, 'М': 3};{'П': [1, 2, 3], 'Ш': [0, 2, 3], 'Д': [0, 1, 3], 'М': [0, 1, 2]};[2, 8, 1, 6];[0, 3, 5, 7];{'Д': 0, 'М': 1, 'П': 2, 'Ш': 3};{'Д': [1], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};4;1.0;'- - П -
841;"[array([['К', 'Х', 'Х'],
       ['Ф', 'Х', 'Т'],
       ['Х', 'Ж', 'Х']], dtype='<U1')]";['К', 'Ф', 'Т', 'Ж'];[0, 3, 5, 7];grid_3317.png;[1, 2, 6, 8];{'К': 0, 'Ф': 1, 'Т': 2, 'Ж': 3};{'К': [1, 2, 3], 'Ф': [0, 2, 3], 'Т': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 1, 7, 3];[0, 5, 6, 8];{'Ж': 0, 'К': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'Т': [1, 3], 'Ф': [2]};2;1.0;'- Ф - -
3033;"[array([['Х', 'Г', 'Д'],
       ['Х', 'Х', 'Х'],
       ['П', 'М', 'Х']], dtype='<U1')]";['Г', 'Д', 'П', 'М'];[1, 2, 6, 7];grid_12293.png;[0, 3, 5, 8];{'Г': 0, 'Д': 1, 'П': 2, 'М': 3};{'Г': [1, 2, 3], 'Д': [0, 2, 3], 'П': [0, 1, 3], 'М': [0, 1, 2]};[5, 8, 0, 3];[1, 2, 6, 7];{'Г': 0, 'Д': 1, 'М': 2, 'П': 3};{'Г': [1], 'Д': [0], 'М': [1, 3], 'П': [1, 2]};2;0.0;'- - Г -
217;"[array([['Л', 'Ф', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Т', 'Х', 'Ж']], dtype='<U1')]";['Л', 'Ф', 'Т', 'Ж'];[0, 1, 6, 8];grid_1834.png;[2, 3, 5, 7];{'Л': 0, 'Ф': 1, 'Т': 2, 'Ж': 3};{'Л': [1, 2, 3], 'Ф': [0, 2, 3], 'Т': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 5, 0, 6];[1, 3, 7, 8];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};0;;
2040;"[array([['Д', 'Ш', 'К'],
       ['М', 'Х', 'Х'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Д', 'Ш', 'К', 'М'];[0, 1, 2, 3];grid_10011.png;[5, 6, 7, 8];{'Д': 0, 'Ш': 1, 'К': 2, 'М': 3};{'Д': [1, 2, 3], 'Ш': [0, 2, 3], 'К': [0, 1, 3], 'М': [0, 1, 2]};[2, 5, 8, 1];[0, 3, 6, 7];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};3;1.0;8
256;"[array([['Х', 'Ф', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Ж', 'Т', 'Л']], dtype='<U1')]";['Ф', 'Ж', 'Т', 'Л'];[1, 6, 7, 8];grid_1875.png;[0, 2, 3, 5];{'Ф': 0, 'Ж': 1, 'Т': 2, 'Л': 3};{'Ф': [1, 2, 3], 'Ж': [0, 2, 3], 'Т': [0, 1, 3], 'Л': [0, 1, 2]};[5, 0, 3, 6];[1, 2, 7, 8];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};2;0.0;'- - Ф -
2067;"[array([['Ш', 'Х', 'Х'],
       ['М', 'Х', 'Х'],
       ['К', 'Д', 'Х']], dtype='<U1')]";['Ш', 'М', 'К', 'Д'];[0, 3, 6, 7];grid_10039.png;[1, 2, 5, 8];{'Ш': 0, 'М': 1, 'К': 2, 'Д': 3};{'Ш': [1, 2, 3], 'М': [0, 2, 3], 'К': [0, 1, 3], 'Д': [0, 1, 2]};[2, 1, 0, 3];[5, 6, 7, 8];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};0;;
4605;"[array([['Х', 'Г', 'Х'],
       ['Х', 'Х', 'Ж'],
       ['Ф', 'П', 'Х']], dtype='<U1')]";['Г', 'Ж', 'Ф', 'П'];[1, 5, 6, 7];grid_14472.png;[0, 2, 3, 8];{'Г': 0, 'Ж': 1, 'Ф': 2, 'П': 3};{'Г': [1, 2, 3], 'Ж': [0, 2, 3], 'Ф': [0, 1, 3], 'П': [0, 1, 2]};[5, 7, 0, 3];[1, 2, 6, 8];{'Г': 0, 'Ж': 1, 'П': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'П': [1, 3], 'Ф': [2]};0;;
534;"[array([['Х', 'Х', 'Т'],
       ['М', 'Х', 'Х'],
       ['Х', 'Ш', 'К']], dtype='<U1')]";['Т', 'М', 'Ш', 'К'];[2, 3, 7, 8];grid_2301.png;[0, 1, 5, 6];{'Т': 0, 'М': 1, 'Ш': 2, 'К': 3};{'Т': [1, 2, 3], 'М': [0, 2, 3], 'Ш': [0, 1, 3], 'К': [0, 1, 2]};[8, 1, 3, 6];[0, 2, 5, 7];{'К': 0, 'М': 1, 'Т': 2, 'Ш': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ш': [2]};4;0.0;'- - М -
1472;"[array([['Х', 'Ж', 'Х'],
       ['Г', 'Х', 'Л'],
       ['П', 'Х', 'Х']], dtype='<U1')]";['Ж', 'Г', 'Л', 'П'];[1, 3, 5, 6];grid_9146.png;[0, 2, 7, 8];{'Ж': 0, 'Г': 1, 'Л': 2, 'П': 3};{'Ж': [1, 2, 3], 'Г': [0, 2, 3], 'Л': [0, 1, 3], 'П': [0, 1, 2]};[5, 1, 7, 0];[2, 3, 6, 8];{'Г': 0, 'Ж': 1, 'Л': 2, 'П': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'П': [1, 2]};2;0.0;'- - Ж -
585;"[array([['Х', 'Т', 'Ф'],
       ['Х', 'Х', 'Х'],
       ['К', 'М', 'Х']], dtype='<U1')]";['Т', 'Ф', 'К', 'М'];[1, 2, 6, 7];grid_2353.png;[0, 3, 5, 8];{'Т': 0, 'Ф': 1, 'К': 2, 'М': 3};{'Т': [1, 2, 3], 'Ф': [0, 2, 3], 'К': [0, 1, 3], 'М': [0, 1, 2]};[5, 8, 0, 3];[1, 2, 6, 7];{'К': 0, 'М': 1, 'Т': 2, 'Ф': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ф': [2]};2;1.0;'- Ф - -
4117;"[array([['Х', 'Г', 'Ж'],
       ['П', 'Х', 'Х'],
       ['Х', 'Х', 'Д']], dtype='<U1')]";['Г', 'Ж', 'П', 'Д'];[1, 2, 3, 8];grid_13689.png;[0, 5, 6, 7];{'Г': 0, 'Ж': 1, 'П': 2, 'Д': 3};{'Г': [1, 2, 3], 'Ж': [0, 2, 3], 'П': [0, 1, 3], 'Д': [0, 1, 2]};[5, 8, 1, 6];[0, 2, 3, 7];{'Г': 0, 'Д': 1, 'Ж': 2, 'П': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'П': [1, 2]};3;0.0;2
2475;"[array([['Ш', 'Х', 'Х'],
       ['К', 'Х', 'Х'],
       ['М', 'Ф', 'Х']], dtype='<U1')]";['Ш', 'К', 'М', 'Ф'];[0, 3, 6, 7];grid_10809.png;[1, 2, 5, 8];{'Ш': 0, 'К': 1, 'М': 2, 'Ф': 3};{'Ш': [1, 2, 3], 'К': [0, 2, 3], 'М': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 1, 0, 3];[5, 6, 7, 8];{'К': 0, 'М': 1, 'Ф': 2, 'Ш': 3};{'К': [1, 2], 'М': [2, 3], 'Ф': [3], 'Ш': [2]};4;0.0;'- - - М
