;grid;letters;locs;encoding_stim;incorr_locs;corr_letters;incorr_letters;rotated_inds;incorr_rot;abc_ordered;incorr_abc;task_ind;answer_type;probe_stim
478;"[array([['Т', 'Ш', 'М'],
       ['Х', 'Х', 'Х'],
       ['К', 'Х', 'Х']], dtype='<U1')]";['Т', 'Ш', 'М', 'К'];[0, 1, 2, 6];grid_2243.png;[3, 5, 7, 8];{'Т': 0, 'Ш': 1, 'М': 2, 'К': 3};{'Т': [1, 2, 3], 'Ш': [0, 2, 3], 'М': [0, 1, 3], 'К': [0, 1, 2]};[2, 5, 8, 0];[1, 3, 6, 7];{'К': 0, 'М': 1, 'Т': 2, 'Ш': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ш': [2]};4;0.0;'- - К -
4576;"[array([['П', 'Х', 'Г'],
       ['Х', 'Х', 'Ф'],
       ['Х', 'Ж', 'Х']], dtype='<U1')]";['П', 'Г', 'Ф', 'Ж'];[0, 2, 5, 7];grid_14441.png;[1, 3, 6, 8];{'П': 0, 'Г': 1, 'Ф': 2, 'Ж': 3};{'П': [1, 2, 3], 'Г': [0, 2, 3], 'Ф': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 8, 7, 3];[0, 1, 5, 6];{'Г': 0, 'Ж': 1, 'П': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'П': [1, 3], 'Ф': [2]};3;1.0;8
2076;"[array([['Х', 'М', 'Ш'],
       ['Д', 'Х', 'Х'],
       ['Х', 'К', 'Х']], dtype='<U1')]";['М', 'Ш', 'Д', 'К'];[1, 2, 3, 7];grid_10048.png;[0, 5, 6, 8];{'М': 0, 'Ш': 1, 'Д': 2, 'К': 3};{'М': [1, 2, 3], 'Ш': [0, 2, 3], 'Д': [0, 1, 3], 'К': [0, 1, 2]};[5, 8, 1, 3];[0, 2, 6, 7];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};3;1.0;1
264;"[array([['Х', 'Х', 'Л'],
       ['Х', 'Х', 'Т'],
       ['Ж', 'Х', 'Ф']], dtype='<U1')]";['Л', 'Т', 'Ж', 'Ф'];[2, 5, 6, 8];grid_1883.png;[0, 1, 3, 7];{'Л': 0, 'Т': 1, 'Ж': 2, 'Ф': 3};{'Л': [1, 2, 3], 'Т': [0, 2, 3], 'Ж': [0, 1, 3], 'Ф': [0, 1, 2]};[8, 7, 0, 6];[1, 2, 3, 5];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};4;1.0;'- - Т -
2044;"[array([['М', 'Д', 'Ш'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Х', 'К']], dtype='<U1')]";['М', 'Д', 'Ш', 'К'];[0, 1, 2, 8];grid_10015.png;[3, 5, 6, 7];{'М': 0, 'Д': 1, 'Ш': 2, 'К': 3};{'М': [1, 2, 3], 'Д': [0, 2, 3], 'Ш': [0, 1, 3], 'К': [0, 1, 2]};[2, 5, 8, 6];[0, 1, 3, 7];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};0;;
4600;"[array([['Х', 'П', 'Х'],
       ['Г', 'Х', 'Ж'],
       ['Ф', 'Х', 'Х']], dtype='<U1')]";['П', 'Г', 'Ж', 'Ф'];[1, 3, 5, 6];grid_14466.png;[0, 2, 7, 8];{'П': 0, 'Г': 1, 'Ж': 2, 'Ф': 3};{'П': [1, 2, 3], 'Г': [0, 2, 3], 'Ж': [0, 1, 3], 'Ф': [0, 1, 2]};[5, 1, 7, 0];[2, 3, 6, 8];{'Г': 0, 'Ж': 1, 'П': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'П': [1, 3], 'Ф': [2]};3;0.0;3
499;"[array([['Т', 'Х', 'Ш'],
       ['Х', 'Х', 'Х'],
       ['Х', 'М', 'К']], dtype='<U1')]";['Т', 'Ш', 'М', 'К'];[0, 2, 7, 8];grid_2265.png;[1, 3, 5, 6];{'Т': 0, 'Ш': 1, 'М': 2, 'К': 3};{'Т': [1, 2, 3], 'Ш': [0, 2, 3], 'М': [0, 1, 3], 'К': [0, 1, 2]};[2, 8, 3, 6];[0, 1, 5, 7];{'К': 0, 'М': 1, 'Т': 2, 'Ш': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ш': [2]};4;0.0;'- Т - -
1787;"[array([['Г', 'Х', 'Ж'],
       ['Х', 'Х', 'Ф'],
       ['Л', 'Х', 'Х']], dtype='<U1')]";['Г', 'Ж', 'Ф', 'Л'];[0, 2, 5, 6];grid_9610.png;[1, 3, 7, 8];{'Г': 0, 'Ж': 1, 'Ф': 2, 'Л': 3};{'Г': [1, 2, 3], 'Ж': [0, 2, 3], 'Ф': [0, 1, 3], 'Л': [0, 1, 2]};[2, 8, 7, 0];[1, 3, 5, 6];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};3;0.0;5
1952;"[array([['Х', 'М', 'Х'],
       ['Д', 'Х', 'Х'],
       ['Х', 'П', 'К']], dtype='<U1')]";['М', 'Д', 'П', 'К'];[1, 3, 7, 8];grid_9851.png;[0, 2, 5, 6];{'М': 0, 'Д': 1, 'П': 2, 'К': 3};{'М': [1, 2, 3], 'Д': [0, 2, 3], 'П': [0, 1, 3], 'К': [0, 1, 2]};[5, 1, 3, 6];[0, 2, 7, 8];{'Д': 0, 'К': 1, 'М': 2, 'П': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};0;;
238;"[array([['Х', 'Ф', 'Ж'],
       ['Л', 'Х', 'Т'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Ф', 'Ж', 'Л', 'Т'];[1, 2, 3, 5];grid_1856.png;[0, 6, 7, 8];{'Ф': 0, 'Ж': 1, 'Л': 2, 'Т': 3};{'Ф': [1, 2, 3], 'Ж': [0, 2, 3], 'Л': [0, 1, 3], 'Т': [0, 1, 2]};[5, 8, 1, 7];[0, 2, 3, 6];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};4;1.0;'- - Т -
1950;"[array([['Х', 'Д', 'Х'],
       ['П', 'Х', 'Х'],
       ['М', 'К', 'Х']], dtype='<U1')]";['Д', 'П', 'М', 'К'];[1, 3, 6, 7];grid_9849.png;[0, 2, 5, 8];{'Д': 0, 'П': 1, 'М': 2, 'К': 3};{'Д': [1, 2, 3], 'П': [0, 2, 3], 'М': [0, 1, 3], 'К': [0, 1, 2]};[5, 1, 0, 3];[2, 6, 7, 8];{'Д': 0, 'К': 1, 'М': 2, 'П': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};0;;
221;"[array([['Т', 'Х', 'Л'],
       ['Ф', 'Х', 'Х'],
       ['Х', 'Ж', 'Х']], dtype='<U1')]";['Т', 'Л', 'Ф', 'Ж'];[0, 2, 3, 7];grid_1838.png;[1, 5, 6, 8];{'Т': 0, 'Л': 1, 'Ф': 2, 'Ж': 3};{'Т': [1, 2, 3], 'Л': [0, 2, 3], 'Ф': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 8, 1, 3];[0, 5, 6, 7];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};2;0.0;'- Ж - -
3169;"[array([['Х', 'П', 'Ш'],
       ['Х', 'Х', 'Х'],
       ['Д', 'М', 'Х']], dtype='<U1')]";['П', 'Ш', 'Д', 'М'];[1, 2, 6, 7];grid_12433.png;[0, 3, 5, 8];{'П': 0, 'Ш': 1, 'Д': 2, 'М': 3};{'П': [1, 2, 3], 'Ш': [0, 2, 3], 'Д': [0, 1, 3], 'М': [0, 1, 2]};[5, 8, 0, 3];[1, 2, 6, 7];{'Д': 0, 'М': 1, 'П': 2, 'Ш': 3};{'Д': [1], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};1;0.0;0
1832;"[array([['Х', 'Х', 'Х'],
       ['Г', 'Х', 'Л'],
       ['Ф', 'Х', 'Ж']], dtype='<U1')]";['Г', 'Л', 'Ф', 'Ж'];[3, 5, 6, 8];grid_9657.png;[0, 1, 2, 7];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ж': 3};{'Г': [1, 2, 3], 'Л': [0, 2, 3], 'Ф': [0, 1, 3], 'Ж': [0, 1, 2]};[1, 7, 0, 6];[2, 3, 5, 8];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};4;1.0;'- Ж - -
2302;"[array([['Х', 'Х', 'М'],
       ['П', 'Х', 'Х'],
       ['Х', 'Ш', 'К']], dtype='<U1')]";['М', 'П', 'Ш', 'К'];[2, 3, 7, 8];grid_10351.png;[0, 1, 5, 6];{'М': 0, 'П': 1, 'Ш': 2, 'К': 3};{'М': [1, 2, 3], 'П': [0, 2, 3], 'Ш': [0, 1, 3], 'К': [0, 1, 2]};[8, 1, 3, 6];[0, 2, 5, 7];{'К': 0, 'М': 1, 'П': 2, 'Ш': 3};{'К': [1, 2], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};1;1.0;8
1769;"[array([['Л', 'Ф', 'Г'],
       ['Х', 'Х', 'Ж'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Л', 'Ф', 'Г', 'Ж'];[0, 1, 2, 5];grid_9592.png;[3, 6, 7, 8];{'Л': 0, 'Ф': 1, 'Г': 2, 'Ж': 3};{'Л': [1, 2, 3], 'Ф': [0, 2, 3], 'Г': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 5, 8, 7];[0, 1, 3, 6];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};2;0.0;'- - Ж -
362;"[array([['Т', 'Х', 'М'],
       ['Х', 'Х', 'Х'],
       ['К', 'П', 'Х']], dtype='<U1')]";['Т', 'М', 'К', 'П'];[0, 2, 6, 7];grid_2053.png;[1, 3, 5, 8];{'Т': 0, 'М': 1, 'К': 2, 'П': 3};{'Т': [1, 2, 3], 'М': [0, 2, 3], 'К': [0, 1, 3], 'П': [0, 1, 2]};[2, 8, 0, 3];[1, 5, 6, 7];{'К': 0, 'М': 1, 'П': 2, 'Т': 3};{'К': [1, 2], 'М': [2, 3], 'П': [1, 3], 'Т': [1, 2]};4;1.0;'- М - -
1836;"[array([['Ф', 'Ш', 'Л'],
       ['Г', 'Х', 'Х'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Ф', 'Ш', 'Л', 'Г'];[0, 1, 2, 3];grid_9661.png;[5, 6, 7, 8];{'Ф': 0, 'Ш': 1, 'Л': 2, 'Г': 3};{'Ф': [1, 2, 3], 'Ш': [0, 2, 3], 'Л': [0, 1, 3], 'Г': [0, 1, 2]};[2, 5, 8, 1];[0, 3, 6, 7];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};1;0.0;5
2540;"[array([['К', 'Х', 'Х'],
       ['П', 'Х', 'Д'],
       ['Ж', 'Х', 'Х']], dtype='<U1')]";['К', 'П', 'Д', 'Ж'];[0, 3, 5, 6];grid_10946.png;[1, 2, 7, 8];{'К': 0, 'П': 1, 'Д': 2, 'Ж': 3};{'К': [1, 2, 3], 'П': [0, 2, 3], 'Д': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 1, 7, 0];[3, 5, 6, 8];{'Д': 0, 'Ж': 1, 'К': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'П': [1, 2]};3;0.0;3
1235;"[array([['М', 'Ш', 'Х'],
       ['Х', 'Х', 'Ф'],
       ['Х', 'Х', 'Т']], dtype='<U1')]";['М', 'Ш', 'Ф', 'Т'];[0, 1, 5, 8];grid_4422.png;[2, 3, 6, 7];{'М': 0, 'Ш': 1, 'Ф': 2, 'Т': 3};{'М': [1, 2, 3], 'Ш': [0, 2, 3], 'Ф': [0, 1, 3], 'Т': [0, 1, 2]};[2, 5, 7, 6];[0, 1, 3, 8];{'М': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'М': [1, 2, 3], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};2;1.0;'М - - -
1483;"[array([['Х', 'Х', 'Л'],
       ['П', 'Х', 'Г'],
       ['Х', 'Х', 'Ж']], dtype='<U1')]";['Л', 'П', 'Г', 'Ж'];[2, 3, 5, 8];grid_9158.png;[0, 1, 6, 7];{'Л': 0, 'П': 1, 'Г': 2, 'Ж': 3};{'Л': [1, 2, 3], 'П': [0, 2, 3], 'Г': [0, 1, 3], 'Ж': [0, 1, 2]};[8, 1, 7, 6];[0, 2, 3, 5];{'Г': 0, 'Ж': 1, 'Л': 2, 'П': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'П': [1, 2]};4;1.0;'- - - П
572;"[array([['М', 'Х', 'Х'],
       ['Т', 'Х', 'Х'],
       ['К', 'Х', 'Ф']], dtype='<U1')]";['М', 'Т', 'К', 'Ф'];[0, 3, 6, 8];grid_2340.png;[1, 2, 5, 7];{'М': 0, 'Т': 1, 'К': 2, 'Ф': 3};{'М': [1, 2, 3], 'Т': [0, 2, 3], 'К': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 1, 0, 6];[3, 5, 7, 8];{'К': 0, 'М': 1, 'Т': 2, 'Ф': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ф': [2]};3;0.0;7
1442;"[array([['Л', 'П', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Г', 'Ж']], dtype='<U1')]";['Л', 'П', 'Г', 'Ж'];[0, 1, 7, 8];grid_9115.png;[2, 3, 5, 6];{'Л': 0, 'П': 1, 'Г': 2, 'Ж': 3};{'Л': [1, 2, 3], 'П': [0, 2, 3], 'Г': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 5, 3, 6];[0, 1, 7, 8];{'Г': 0, 'Ж': 1, 'Л': 2, 'П': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'П': [1, 2]};4;0.0;'- Г - -
3578;"[array([['Х', 'Ф', 'Ш'],
       ['Х', 'Х', 'Х'],
       ['Д', 'Х', 'М']], dtype='<U1')]";['Ф', 'Ш', 'Д', 'М'];[1, 2, 6, 8];grid_12924.png;[0, 3, 5, 7];{'Ф': 0, 'Ш': 1, 'Д': 2, 'М': 3};{'Ф': [1, 2, 3], 'Ш': [0, 2, 3], 'Д': [0, 1, 3], 'М': [0, 1, 2]};[5, 8, 0, 6];[1, 2, 3, 7];{'Д': 0, 'М': 1, 'Ф': 2, 'Ш': 3};{'Д': [1], 'М': [2, 3], 'Ф': [3], 'Ш': [2]};2;0.0;'- - М -
631;"[array([['П', 'Х', 'Ж'],
       ['Х', 'Х', 'Т'],
       ['К', 'Х', 'Х']], dtype='<U1')]";['П', 'Ж', 'Т', 'К'];[0, 2, 5, 6];grid_2820.png;[1, 3, 7, 8];{'П': 0, 'Ж': 1, 'Т': 2, 'К': 3};{'П': [1, 2, 3], 'Ж': [0, 2, 3], 'Т': [0, 1, 3], 'К': [0, 1, 2]};[2, 8, 7, 0];[1, 3, 5, 6];{'Ж': 0, 'К': 1, 'П': 2, 'Т': 3};{'Ж': [1, 2], 'К': [0, 2], 'П': [1, 3], 'Т': [1, 2]};2;1.0;'- - - К
1847;"[array([['Ф', 'Г', 'Х'],
       ['Х', 'Х', 'Л'],
       ['Х', 'Х', 'Ш']], dtype='<U1')]";['Ф', 'Г', 'Л', 'Ш'];[0, 1, 5, 8];grid_9672.png;[2, 3, 6, 7];{'Ф': 0, 'Г': 1, 'Л': 2, 'Ш': 3};{'Ф': [1, 2, 3], 'Г': [0, 2, 3], 'Л': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 5, 7, 6];[0, 1, 3, 8];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};3;1.0;6
3115;"[array([['Х', 'Х', 'Д'],
       ['П', 'Х', 'Ж'],
       ['Х', 'Х', 'М']], dtype='<U1')]";['Д', 'П', 'Ж', 'М'];[2, 3, 5, 8];grid_12378.png;[0, 1, 6, 7];{'Д': 0, 'П': 1, 'Ж': 2, 'М': 3};{'Д': [1, 2, 3], 'П': [0, 2, 3], 'Ж': [0, 1, 3], 'М': [0, 1, 2]};[8, 1, 7, 6];[0, 2, 3, 5];{'Д': 0, 'Ж': 1, 'М': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'М': [1, 3], 'П': [1, 2]};3;1.0;8
285;"[array([['Ф', 'Л', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Ш', 'Х', 'Т']], dtype='<U1')]";['Ф', 'Л', 'Ш', 'Т'];[0, 1, 6, 8];grid_1904.png;[2, 3, 5, 7];{'Ф': 0, 'Л': 1, 'Ш': 2, 'Т': 3};{'Ф': [1, 2, 3], 'Л': [0, 2, 3], 'Ш': [0, 1, 3], 'Т': [0, 1, 2]};[2, 5, 0, 6];[1, 3, 7, 8];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};1;1.0;6
4119;"[array([['Х', 'П', 'Ж'],
       ['Х', 'Х', 'Д'],
       ['Х', 'Г', 'Х']], dtype='<U1')]";['П', 'Ж', 'Д', 'Г'];[1, 2, 5, 7];grid_13691.png;[0, 3, 6, 8];{'П': 0, 'Ж': 1, 'Д': 2, 'Г': 3};{'П': [1, 2, 3], 'Ж': [0, 2, 3], 'Д': [0, 1, 3], 'Г': [0, 1, 2]};[5, 8, 7, 3];[0, 1, 2, 6];{'Г': 0, 'Д': 1, 'Ж': 2, 'П': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'П': [1, 2]};0;;
289;"[array([['Ш', 'Х', 'Л'],
       ['Т', 'Х', 'Х'],
       ['Х', 'Ф', 'Х']], dtype='<U1')]";['Ш', 'Л', 'Т', 'Ф'];[0, 2, 3, 7];grid_1908.png;[1, 5, 6, 8];{'Ш': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ш': [1, 2, 3], 'Л': [0, 2, 3], 'Т': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 8, 1, 3];[0, 5, 6, 7];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};3;0.0;7
4115;"[array([['Х', 'Д', 'П'],
       ['Г', 'Х', 'Х'],
       ['Ж', 'Х', 'Х']], dtype='<U1')]";['Д', 'П', 'Г', 'Ж'];[1, 2, 3, 6];grid_13687.png;[0, 5, 7, 8];{'Д': 0, 'П': 1, 'Г': 2, 'Ж': 3};{'Д': [1, 2, 3], 'П': [0, 2, 3], 'Г': [0, 1, 3], 'Ж': [0, 1, 2]};[5, 8, 1, 0];[2, 3, 6, 7];{'Г': 0, 'Д': 1, 'Ж': 2, 'П': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'П': [1, 2]};1;1.0;2
484;"[array([['Т', 'М', 'Х'],
       ['Ш', 'Х', 'Х'],
       ['Х', 'Х', 'К']], dtype='<U1')]";['Т', 'М', 'Ш', 'К'];[0, 1, 3, 8];grid_2249.png;[2, 5, 6, 7];{'Т': 0, 'М': 1, 'Ш': 2, 'К': 3};{'Т': [1, 2, 3], 'М': [0, 2, 3], 'Ш': [0, 1, 3], 'К': [0, 1, 2]};[2, 5, 1, 6];[0, 3, 7, 8];{'К': 0, 'М': 1, 'Т': 2, 'Ш': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ш': [2]};3;1.0;2
1606;"[array([['Х', 'Л', 'Ф'],
       ['Х', 'Х', 'Х'],
       ['П', 'Х', 'Г']], dtype='<U1')]";['Л', 'Ф', 'П', 'Г'];[1, 2, 6, 8];grid_9284.png;[0, 3, 5, 7];{'Л': 0, 'Ф': 1, 'П': 2, 'Г': 3};{'Л': [1, 2, 3], 'Ф': [0, 2, 3], 'П': [0, 1, 3], 'Г': [0, 1, 2]};[5, 8, 0, 6];[1, 2, 3, 7];{'Г': 0, 'Л': 1, 'П': 2, 'Ф': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ф': [2]};1;0.0;5
440;"[array([['Ж', 'Х', 'Х'],
       ['Х', 'Х', 'М'],
       ['Х', 'Т', 'К']], dtype='<U1')]";['Ж', 'М', 'Т', 'К'];[0, 5, 7, 8];grid_2204.png;[1, 2, 3, 6];{'Ж': 0, 'М': 1, 'Т': 2, 'К': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'Т': [0, 1, 3], 'К': [0, 1, 2]};[2, 7, 3, 6];[0, 1, 5, 8];{'Ж': 0, 'К': 1, 'М': 2, 'Т': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'Т': [1, 2]};3;1.0;7
1603;"[array([['Х', 'Л', 'Ф'],
       ['Х', 'Х', 'Г'],
       ['Х', 'П', 'Х']], dtype='<U1')]";['Л', 'Ф', 'Г', 'П'];[1, 2, 5, 7];grid_9281.png;[0, 3, 6, 8];{'Л': 0, 'Ф': 1, 'Г': 2, 'П': 3};{'Л': [1, 2, 3], 'Ф': [0, 2, 3], 'Г': [0, 1, 3], 'П': [0, 1, 2]};[5, 8, 7, 3];[0, 1, 2, 6];{'Г': 0, 'Л': 1, 'П': 2, 'Ф': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ф': [2]};4;0.0;'- Г - -
2032;"[array([['Х', 'Х', 'К'],
       ['Х', 'Х', 'Д'],
       ['Ж', 'Х', 'М']], dtype='<U1')]";['К', 'Д', 'Ж', 'М'];[2, 5, 6, 8];grid_10003.png;[0, 1, 3, 7];{'К': 0, 'Д': 1, 'Ж': 2, 'М': 3};{'К': [1, 2, 3], 'Д': [0, 2, 3], 'Ж': [0, 1, 3], 'М': [0, 1, 2]};[8, 7, 0, 6];[1, 2, 3, 5];{'Д': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'М': [1, 2]};1;1.0;8
1592;"[array([['Г', 'Х', 'Х'],
       ['Л', 'Х', 'Х'],
       ['П', 'Х', 'Ф']], dtype='<U1')]";['Г', 'Л', 'П', 'Ф'];[0, 3, 6, 8];grid_9270.png;[1, 2, 5, 7];{'Г': 0, 'Л': 1, 'П': 2, 'Ф': 3};{'Г': [1, 2, 3], 'Л': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 1, 0, 6];[3, 5, 7, 8];{'Г': 0, 'Л': 1, 'П': 2, 'Ф': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ф': [2]};2;0.0;'- - Л -
525;"[array([['Х', 'Т', 'Х'],
       ['Х', 'Х', 'М'],
       ['Ш', 'К', 'Х']], dtype='<U1')]";['Т', 'М', 'Ш', 'К'];[1, 5, 6, 7];grid_2292.png;[0, 2, 3, 8];{'Т': 0, 'М': 1, 'Ш': 2, 'К': 3};{'Т': [1, 2, 3], 'М': [0, 2, 3], 'Ш': [0, 1, 3], 'К': [0, 1, 2]};[5, 7, 0, 3];[1, 2, 6, 8];{'К': 0, 'М': 1, 'Т': 2, 'Ш': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ш': [2]};4;1.0;'- М - -
4084;"[array([['П', 'Д', 'Ж'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Х', 'Г']], dtype='<U1')]";['П', 'Д', 'Ж', 'Г'];[0, 1, 2, 8];grid_13655.png;[3, 5, 6, 7];{'П': 0, 'Д': 1, 'Ж': 2, 'Г': 3};{'П': [1, 2, 3], 'Д': [0, 2, 3], 'Ж': [0, 1, 3], 'Г': [0, 1, 2]};[2, 5, 8, 6];[0, 1, 3, 7];{'Г': 0, 'Д': 1, 'Ж': 2, 'П': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'П': [1, 2]};0;;
1285;"[array([['Х', 'Х', 'Ф'],
       ['Х', 'Х', 'Ш'],
       ['Х', 'М', 'Т']], dtype='<U1')]";['Ф', 'Ш', 'М', 'Т'];[2, 5, 7, 8];grid_4474.png;[0, 1, 3, 6];{'Ф': 0, 'Ш': 1, 'М': 2, 'Т': 3};{'Ф': [1, 2, 3], 'Ш': [0, 2, 3], 'М': [0, 1, 3], 'Т': [0, 1, 2]};[8, 7, 3, 6];[0, 1, 2, 5];{'М': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'М': [1, 2, 3], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};1;1.0;8
2545;"[array([['П', 'Х', 'Х'],
       ['Д', 'Х', 'Х'],
       ['Х', 'К', 'Ж']], dtype='<U1')]";['П', 'Д', 'К', 'Ж'];[0, 3, 7, 8];grid_10951.png;[1, 2, 5, 6];{'П': 0, 'Д': 1, 'К': 2, 'Ж': 3};{'П': [1, 2, 3], 'Д': [0, 2, 3], 'К': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 1, 3, 6];[0, 5, 7, 8];{'Д': 0, 'Ж': 1, 'К': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'П': [1, 2]};0;;
317;"[array([['Х', 'Ф', 'Х'],
       ['Л', 'Х', 'Ш'],
       ['Х', 'Х', 'Т']], dtype='<U1')]";['Ф', 'Л', 'Ш', 'Т'];[1, 3, 5, 8];grid_1938.png;[0, 2, 6, 7];{'Ф': 0, 'Л': 1, 'Ш': 2, 'Т': 3};{'Ф': [1, 2, 3], 'Л': [0, 2, 3], 'Ш': [0, 1, 3], 'Т': [0, 1, 2]};[5, 1, 7, 6];[0, 2, 3, 8];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};2;1.0;'- Л - -
2193;"[array([['П', 'Х', 'К'],
       ['М', 'Х', 'Х'],
       ['Х', 'Ж', 'Х']], dtype='<U1')]";['П', 'К', 'М', 'Ж'];[0, 2, 3, 7];grid_10238.png;[1, 5, 6, 8];{'П': 0, 'К': 1, 'М': 2, 'Ж': 3};{'П': [1, 2, 3], 'К': [0, 2, 3], 'М': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 8, 1, 3];[0, 5, 6, 7];{'Ж': 0, 'К': 1, 'М': 2, 'П': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};4;1.0;'- К - -
331;"[array([['Х', 'Х', 'Т'],
       ['Х', 'Х', 'Ф'],
       ['Л', 'Ш', 'Х']], dtype='<U1')]";['Т', 'Ф', 'Л', 'Ш'];[2, 5, 6, 7];grid_1952.png;[0, 1, 3, 8];{'Т': 0, 'Ф': 1, 'Л': 2, 'Ш': 3};{'Т': [1, 2, 3], 'Ф': [0, 2, 3], 'Л': [0, 1, 3], 'Ш': [0, 1, 2]};[8, 7, 0, 3];[1, 2, 5, 6];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};4;0.0;'- - - Ф
