;grid;letters;locs;encoding_stim;incorr_locs;corr_letters;incorr_letters;rotated_inds;incorr_rot;abc_ordered;incorr_abc;task_ind;answer_type;probe_stim
560;"[array([['М', 'Х', 'Т'],
       ['Ф', 'Х', 'Х'],
       ['К', 'Х', 'Х']], dtype='<U1')]";['М', 'Т', 'Ф', 'К'];[0, 2, 3, 6];grid_2327.png;[1, 5, 7, 8];{'М': 0, 'Т': 1, 'Ф': 2, 'К': 3};{'М': [1, 2, 3], 'Т': [0, 2, 3], 'Ф': [0, 1, 3], 'К': [0, 1, 2]};[2, 8, 1, 0];[3, 5, 6, 7];{'К': 0, 'М': 1, 'Т': 2, 'Ф': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ф': [2]};2;1.0;'- - - К
1560;"[array([['Х', 'Х', 'Х'],
       ['Ш', 'Х', 'Л'],
       ['П', 'Х', 'Г']], dtype='<U1')]";['Ш', 'Л', 'П', 'Г'];[3, 5, 6, 8];grid_9237.png;[0, 1, 2, 7];{'Ш': 0, 'Л': 1, 'П': 2, 'Г': 3};{'Ш': [1, 2, 3], 'Л': [0, 2, 3], 'П': [0, 1, 3], 'Г': [0, 1, 2]};[1, 7, 0, 6];[2, 3, 5, 8];{'Г': 0, 'Л': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ш': [2]};2;0.0;'- Г - -
828;"[array([['Ф', 'Т', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Ж', 'К', 'Х']], dtype='<U1')]";['Ф', 'Т', 'Ж', 'К'];[0, 1, 6, 7];grid_3303.png;[2, 3, 5, 8];{'Ф': 0, 'Т': 1, 'Ж': 2, 'К': 3};{'Ф': [1, 2, 3], 'Т': [0, 2, 3], 'Ж': [0, 1, 3], 'К': [0, 1, 2]};[2, 5, 0, 3];[1, 6, 7, 8];{'Ж': 0, 'К': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'Т': [1, 3], 'Ф': [2]};4;0.0;'- - Ф -
3395;"[array([['Х', 'Х', 'Х'],
       ['Г', 'Х', 'М'],
       ['Ш', 'Д', 'Х']], dtype='<U1')]";['Г', 'М', 'Ш', 'Д'];[3, 5, 6, 7];grid_12666.png;[0, 1, 2, 8];{'Г': 0, 'М': 1, 'Ш': 2, 'Д': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'Ш': [0, 1, 3], 'Д': [0, 1, 2]};[1, 7, 0, 3];[2, 5, 6, 8];{'Г': 0, 'Д': 1, 'М': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'М': [1, 3], 'Ш': [2]};4;1.0;'- Д - -
1643;"[array([['П', 'Ж', 'Х'],
       ['Х', 'Х', 'Л'],
       ['Х', 'Х', 'Ф']], dtype='<U1')]";['П', 'Ж', 'Л', 'Ф'];[0, 1, 5, 8];grid_9392.png;[2, 3, 6, 7];{'П': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'П': [1, 2, 3], 'Ж': [0, 2, 3], 'Л': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 5, 7, 6];[0, 1, 3, 8];{'Ж': 0, 'Л': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'П': [1, 3], 'Ф': [2]};3;1.0;7
509;"[array([['Ш', 'Х', 'Х'],
       ['Х', 'Х', 'Х'],
       ['К', 'Т', 'М']], dtype='<U1')]";['Ш', 'К', 'Т', 'М'];[0, 6, 7, 8];grid_2275.png;[1, 2, 3, 5];{'Ш': 0, 'К': 1, 'Т': 2, 'М': 3};{'Ш': [1, 2, 3], 'К': [0, 2, 3], 'Т': [0, 1, 3], 'М': [0, 1, 2]};[2, 0, 3, 6];[1, 5, 7, 8];{'К': 0, 'М': 1, 'Т': 2, 'Ш': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ш': [2]};0;;
1465;"[array([['Х', 'Г', 'Л'],
       ['П', 'Х', 'Х'],
       ['Х', 'Х', 'Ж']], dtype='<U1')]";['Г', 'Л', 'П', 'Ж'];[1, 2, 3, 8];grid_9139.png;[0, 5, 6, 7];{'Г': 0, 'Л': 1, 'П': 2, 'Ж': 3};{'Г': [1, 2, 3], 'Л': [0, 2, 3], 'П': [0, 1, 3], 'Ж': [0, 1, 2]};[5, 8, 1, 6];[0, 2, 3, 7];{'Г': 0, 'Ж': 1, 'Л': 2, 'П': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'П': [1, 2]};4;1.0;'- - Л -
895;"[array([['Ф', 'Ш', 'Х'],
       ['Х', 'Х', 'Т'],
       ['Х', 'Х', 'К']], dtype='<U1')]";['Ф', 'Ш', 'Т', 'К'];[0, 1, 5, 8];grid_3372.png;[2, 3, 6, 7];{'Ф': 0, 'Ш': 1, 'Т': 2, 'К': 3};{'Ф': [1, 2, 3], 'Ш': [0, 2, 3], 'Т': [0, 1, 3], 'К': [0, 1, 2]};[2, 5, 7, 6];[0, 1, 3, 8];{'К': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'К': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};0;;
3303;"[array([['Х', 'Д', 'М'],
       ['Х', 'Х', 'Г'],
       ['Х', 'Ж', 'Х']], dtype='<U1')]";['Д', 'М', 'Г', 'Ж'];[1, 2, 5, 7];grid_12571.png;[0, 3, 6, 8];{'Д': 0, 'М': 1, 'Г': 2, 'Ж': 3};{'Д': [1, 2, 3], 'М': [0, 2, 3], 'Г': [0, 1, 3], 'Ж': [0, 1, 2]};[5, 8, 7, 3];[0, 1, 2, 6];{'Г': 0, 'Д': 1, 'Ж': 2, 'М': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'М': [1, 2]};0;;
87;"[array([['П', 'Х', 'Ш'],
       ['Х', 'Х', 'Л'],
       ['Т', 'Х', 'Х']], dtype='<U1')]";['П', 'Ш', 'Л', 'Т'];[0, 2, 5, 6];grid_1420.png;[1, 3, 7, 8];{'П': 0, 'Ш': 1, 'Л': 2, 'Т': 3};{'П': [1, 2, 3], 'Ш': [0, 2, 3], 'Л': [0, 1, 3], 'Т': [0, 1, 2]};[2, 8, 7, 0];[1, 3, 5, 6];{'Л': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'Л': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ш': [2]};0;;
2004;"[array([['Д', 'Х', 'Х'],
       ['Х', 'Х', 'М'],
       ['Х', 'Ж', 'К']], dtype='<U1')]";['Д', 'М', 'Ж', 'К'];[0, 5, 7, 8];grid_9974.png;[1, 2, 3, 6];{'Д': 0, 'М': 1, 'Ж': 2, 'К': 3};{'Д': [1, 2, 3], 'М': [0, 2, 3], 'Ж': [0, 1, 3], 'К': [0, 1, 2]};[2, 7, 3, 6];[0, 1, 5, 8];{'Д': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'М': [1, 2]};1;0.0;1
1499;"[array([['Л', 'Г', 'Ш'],
       ['Х', 'Х', 'Х'],
       ['Х', 'П', 'Х']], dtype='<U1')]";['Л', 'Г', 'Ш', 'П'];[0, 1, 2, 7];grid_9174.png;[3, 5, 6, 8];{'Л': 0, 'Г': 1, 'Ш': 2, 'П': 3};{'Л': [1, 2, 3], 'Г': [0, 2, 3], 'Ш': [0, 1, 3], 'П': [0, 1, 2]};[2, 5, 8, 3];[0, 1, 6, 7];{'Г': 0, 'Л': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ш': [2]};2;0.0;'- - - Л
2414;"[array([['Х', 'К', 'Ж'],
       ['Ф', 'Х', 'М'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['К', 'Ж', 'Ф', 'М'];[1, 2, 3, 5];grid_10746.png;[0, 6, 7, 8];{'К': 0, 'Ж': 1, 'Ф': 2, 'М': 3};{'К': [1, 2, 3], 'Ж': [0, 2, 3], 'Ф': [0, 1, 3], 'М': [0, 1, 2]};[5, 8, 1, 7];[0, 2, 3, 6];{'Ж': 0, 'К': 1, 'М': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'Ф': [2]};0;;
4207;"[array([['Х', 'Х', 'Ш'],
       ['Х', 'Х', 'П'],
       ['Д', 'Г', 'Х']], dtype='<U1')]";['Ш', 'П', 'Д', 'Г'];[2, 5, 6, 7];grid_13782.png;[0, 1, 3, 8];{'Ш': 0, 'П': 1, 'Д': 2, 'Г': 3};{'Ш': [1, 2, 3], 'П': [0, 2, 3], 'Д': [0, 1, 3], 'Г': [0, 1, 2]};[8, 7, 0, 3];[1, 2, 5, 6];{'Г': 0, 'Д': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'П': [1, 3], 'Ш': [2]};0;;
820;"[array([['К', 'Т', 'Ж'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Х', 'Ф']], dtype='<U1')]";['К', 'Т', 'Ж', 'Ф'];[0, 1, 2, 8];grid_3295.png;[3, 5, 6, 7];{'К': 0, 'Т': 1, 'Ж': 2, 'Ф': 3};{'К': [1, 2, 3], 'Т': [0, 2, 3], 'Ж': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 5, 8, 6];[0, 1, 3, 7];{'Ж': 0, 'К': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'Т': [1, 3], 'Ф': [2]};4;0.0;'- Ж - -
3160;"[array([['Д', 'Х', 'Х'],
       ['Х', 'Х', 'Ш'],
       ['Х', 'М', 'П']], dtype='<U1')]";['Д', 'Ш', 'М', 'П'];[0, 5, 7, 8];grid_12424.png;[1, 2, 3, 6];{'Д': 0, 'Ш': 1, 'М': 2, 'П': 3};{'Д': [1, 2, 3], 'Ш': [0, 2, 3], 'М': [0, 1, 3], 'П': [0, 1, 2]};[2, 7, 3, 6];[0, 1, 5, 8];{'Д': 0, 'М': 1, 'П': 2, 'Ш': 3};{'Д': [1], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};1;1.0;5
864;"[array([['Х', 'Ф', 'Х'],
       ['К', 'Х', 'Х'],
       ['Х', 'Т', 'Ж']], dtype='<U1')]";['Ф', 'К', 'Т', 'Ж'];[1, 3, 7, 8];grid_3341.png;[0, 2, 5, 6];{'Ф': 0, 'К': 1, 'Т': 2, 'Ж': 3};{'Ф': [1, 2, 3], 'К': [0, 2, 3], 'Т': [0, 1, 3], 'Ж': [0, 1, 2]};[5, 1, 3, 6];[0, 2, 7, 8];{'Ж': 0, 'К': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'Т': [1, 3], 'Ф': [2]};2;0.0;'- - - Ф
3739;"[array([['Х', 'Х', 'Х'],
       ['Х', 'Х', 'П'],
       ['М', 'Г', 'Ш']], dtype='<U1')]";['П', 'М', 'Г', 'Ш'];[5, 6, 7, 8];grid_13090.png;[0, 1, 2, 3];{'П': 0, 'М': 1, 'Г': 2, 'Ш': 3};{'П': [1, 2, 3], 'М': [0, 2, 3], 'Г': [0, 1, 3], 'Ш': [0, 1, 2]};[7, 0, 3, 6];[1, 2, 5, 8];{'Г': 0, 'М': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};2;1.0;'П - - -
259;"[array([['Х', 'Х', 'Ж'],
       ['Т', 'Х', 'Л'],
       ['Х', 'Х', 'Ф']], dtype='<U1')]";['Ж', 'Т', 'Л', 'Ф'];[2, 3, 5, 8];grid_1878.png;[0, 1, 6, 7];{'Ж': 0, 'Т': 1, 'Л': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'Т': [0, 2, 3], 'Л': [0, 1, 3], 'Ф': [0, 1, 2]};[8, 1, 7, 6];[0, 2, 3, 5];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};4;0.0;'- - Л -
3678;"[array([['М', 'Г', 'Х'],
       ['Ш', 'Х', 'Х'],
       ['П', 'Х', 'Х']], dtype='<U1')]";['М', 'Г', 'Ш', 'П'];[0, 1, 3, 6];grid_13027.png;[2, 5, 7, 8];{'М': 0, 'Г': 1, 'Ш': 2, 'П': 3};{'М': [1, 2, 3], 'Г': [0, 2, 3], 'Ш': [0, 1, 3], 'П': [0, 1, 2]};[2, 5, 1, 0];[3, 6, 7, 8];{'Г': 0, 'М': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};2;1.0;'М - - -
234;"[array([['Ф', 'Х', 'Х'],
       ['Х', 'Х', 'Ж'],
       ['Л', 'Т', 'Х']], dtype='<U1')]";['Ф', 'Ж', 'Л', 'Т'];[0, 5, 6, 7];grid_1852.png;[1, 2, 3, 8];{'Ф': 0, 'Ж': 1, 'Л': 2, 'Т': 3};{'Ф': [1, 2, 3], 'Ж': [0, 2, 3], 'Л': [0, 1, 3], 'Т': [0, 1, 2]};[2, 7, 0, 3];[1, 5, 6, 8];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};1;1.0;0
3163;"[array([['Х', 'Д', 'Ш'],
       ['М', 'Х', 'Х'],
       ['П', 'Х', 'Х']], dtype='<U1')]";['Д', 'Ш', 'М', 'П'];[1, 2, 3, 6];grid_12427.png;[0, 5, 7, 8];{'Д': 0, 'Ш': 1, 'М': 2, 'П': 3};{'Д': [1, 2, 3], 'Ш': [0, 2, 3], 'М': [0, 1, 3], 'П': [0, 1, 2]};[5, 8, 1, 0];[2, 3, 6, 7];{'Д': 0, 'М': 1, 'П': 2, 'Ш': 3};{'Д': [1], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};2;1.0;'- - - П
1823;"[array([['Х', 'Х', 'Ф'],
       ['Г', 'Х', 'Ж'],
       ['Х', 'Х', 'Л']], dtype='<U1')]";['Ф', 'Г', 'Ж', 'Л'];[2, 3, 5, 8];grid_9648.png;[0, 1, 6, 7];{'Ф': 0, 'Г': 1, 'Ж': 2, 'Л': 3};{'Ф': [1, 2, 3], 'Г': [0, 2, 3], 'Ж': [0, 1, 3], 'Л': [0, 1, 2]};[8, 1, 7, 6];[0, 2, 3, 5];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};2;1.0;'Ф - - -
1058;"[array([['Х', 'Т', 'П'],
       ['Х', 'Х', 'Ш'],
       ['М', 'Х', 'Х']], dtype='<U1')]";['Т', 'П', 'Ш', 'М'];[1, 2, 5, 6];grid_3960.png;[0, 3, 7, 8];{'Т': 0, 'П': 1, 'Ш': 2, 'М': 3};{'Т': [1, 2, 3], 'П': [0, 2, 3], 'Ш': [0, 1, 3], 'М': [0, 1, 2]};[5, 8, 7, 0];[1, 2, 3, 6];{'М': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'М': [1, 2, 3], 'П': [2, 3], 'Т': [1, 3], 'Ш': [2]};4;0.0;'- - М -
1779;"[array([['Ф', 'Ж', 'Х'],
       ['Х', 'Х', 'Л'],
       ['Х', 'Х', 'Г']], dtype='<U1')]";['Ф', 'Ж', 'Л', 'Г'];[0, 1, 5, 8];grid_9602.png;[2, 3, 6, 7];{'Ф': 0, 'Ж': 1, 'Л': 2, 'Г': 3};{'Ф': [1, 2, 3], 'Ж': [0, 2, 3], 'Л': [0, 1, 3], 'Г': [0, 1, 2]};[2, 5, 7, 6];[0, 1, 3, 8];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};1;1.0;0
362;"[array([['Т', 'Х', 'М'],
       ['Х', 'Х', 'Х'],
       ['К', 'П', 'Х']], dtype='<U1')]";['Т', 'М', 'К', 'П'];[0, 2, 6, 7];grid_2053.png;[1, 3, 5, 8];{'Т': 0, 'М': 1, 'К': 2, 'П': 3};{'Т': [1, 2, 3], 'М': [0, 2, 3], 'К': [0, 1, 3], 'П': [0, 1, 2]};[2, 8, 0, 3];[1, 5, 6, 7];{'К': 0, 'М': 1, 'П': 2, 'Т': 3};{'К': [1, 2], 'М': [2, 3], 'П': [1, 3], 'Т': [1, 2]};2;0.0;'К - - -
1884;"[array([['Х', 'Ф', 'Х'],
       ['Л', 'Х', 'Х'],
       ['Х', 'Г', 'Ш']], dtype='<U1')]";['Ф', 'Л', 'Г', 'Ш'];[1, 3, 7, 8];grid_9711.png;[0, 2, 5, 6];{'Ф': 0, 'Л': 1, 'Г': 2, 'Ш': 3};{'Ф': [1, 2, 3], 'Л': [0, 2, 3], 'Г': [0, 1, 3], 'Ш': [0, 1, 2]};[5, 1, 3, 6];[0, 2, 7, 8];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};0;;
3121;"[array([['Х', 'Х', 'П'],
       ['Х', 'Х', 'М'],
       ['Х', 'Д', 'Ж']], dtype='<U1')]";['П', 'М', 'Д', 'Ж'];[2, 5, 7, 8];grid_12384.png;[0, 1, 3, 6];{'П': 0, 'М': 1, 'Д': 2, 'Ж': 3};{'П': [1, 2, 3], 'М': [0, 2, 3], 'Д': [0, 1, 3], 'Ж': [0, 1, 2]};[8, 7, 3, 6];[0, 1, 2, 5];{'Д': 0, 'Ж': 1, 'М': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'М': [1, 3], 'П': [1, 2]};1;0.0;3
1892;"[array([['Х', 'Х', 'Л'],
       ['Г', 'Х', 'Х'],
       ['Ф', 'Ш', 'Х']], dtype='<U1')]";['Л', 'Г', 'Ф', 'Ш'];[2, 3, 6, 7];grid_9719.png;[0, 1, 5, 8];{'Л': 0, 'Г': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2, 3], 'Г': [0, 2, 3], 'Ф': [0, 1, 3], 'Ш': [0, 1, 2]};[8, 1, 0, 3];[2, 5, 6, 7];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};4;1.0;'- Л - -
2201;"[array([['М', 'Х', 'Х'],
       ['П', 'Х', 'Ж'],
       ['Х', 'К', 'Х']], dtype='<U1')]";['М', 'П', 'Ж', 'К'];[0, 3, 5, 7];grid_10247.png;[1, 2, 6, 8];{'М': 0, 'П': 1, 'Ж': 2, 'К': 3};{'М': [1, 2, 3], 'П': [0, 2, 3], 'Ж': [0, 1, 3], 'К': [0, 1, 2]};[2, 1, 7, 3];[0, 5, 6, 8];{'Ж': 0, 'К': 1, 'М': 2, 'П': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};4;1.0;'- К - -
323;"[array([['Х', 'Т', 'Х'],
       ['Х', 'Х', 'Л'],
       ['Х', 'Ш', 'Ф']], dtype='<U1')]";['Т', 'Л', 'Ш', 'Ф'];[1, 5, 7, 8];grid_1944.png;[0, 2, 3, 6];{'Т': 0, 'Л': 1, 'Ш': 2, 'Ф': 3};{'Т': [1, 2, 3], 'Л': [0, 2, 3], 'Ш': [0, 1, 3], 'Ф': [0, 1, 2]};[5, 7, 3, 6];[0, 1, 2, 8];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};4;1.0;'Л - - -
2035;"[array([['Х', 'Х', 'Х'],
       ['М', 'Х', 'К'],
       ['Д', 'Ж', 'Х']], dtype='<U1')]";['М', 'К', 'Д', 'Ж'];[3, 5, 6, 7];grid_10006.png;[0, 1, 2, 8];{'М': 0, 'К': 1, 'Д': 2, 'Ж': 3};{'М': [1, 2, 3], 'К': [0, 2, 3], 'Д': [0, 1, 3], 'Ж': [0, 1, 2]};[1, 7, 0, 3];[2, 5, 6, 8];{'Д': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'М': [1, 2]};1;0.0;2
4637;"[array([['П', 'Ф', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Ш', 'Х', 'Г']], dtype='<U1')]";['П', 'Ф', 'Ш', 'Г'];[0, 1, 6, 8];grid_14504.png;[2, 3, 5, 7];{'П': 0, 'Ф': 1, 'Ш': 2, 'Г': 3};{'П': [1, 2, 3], 'Ф': [0, 2, 3], 'Ш': [0, 1, 3], 'Г': [0, 1, 2]};[2, 5, 0, 6];[1, 3, 7, 8];{'Г': 0, 'П': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'П': [2, 3], 'Ф': [3], 'Ш': [2]};3;0.0;8
445;"[array([['Х', 'Ж', 'Т'],
       ['М', 'Х', 'Х'],
       ['Х', 'Х', 'К']], dtype='<U1')]";['Ж', 'Т', 'М', 'К'];[1, 2, 3, 8];grid_2209.png;[0, 5, 6, 7];{'Ж': 0, 'Т': 1, 'М': 2, 'К': 3};{'Ж': [1, 2, 3], 'Т': [0, 2, 3], 'М': [0, 1, 3], 'К': [0, 1, 2]};[5, 8, 1, 6];[0, 2, 3, 7];{'Ж': 0, 'К': 1, 'М': 2, 'Т': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'Т': [1, 2]};3;0.0;3
4552;"[array([['Х', 'Х', 'Х'],
       ['Д', 'Х', 'Ш'],
       ['Г', 'Х', 'Ф']], dtype='<U1')]";['Д', 'Ш', 'Г', 'Ф'];[3, 5, 6, 8];grid_14277.png;[0, 1, 2, 7];{'Д': 0, 'Ш': 1, 'Г': 2, 'Ф': 3};{'Д': [1, 2, 3], 'Ш': [0, 2, 3], 'Г': [0, 1, 3], 'Ф': [0, 1, 2]};[1, 7, 0, 6];[2, 3, 5, 8];{'Г': 0, 'Д': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'Ф': [3], 'Ш': [2]};3;1.0;0
1010;"[array([['Х', 'Х', 'Ж'],
       ['М', 'Х', 'Х'],
       ['Х', 'Т', 'П']], dtype='<U1')]";['Ж', 'М', 'Т', 'П'];[2, 3, 7, 8];grid_3911.png;[0, 1, 5, 6];{'Ж': 0, 'М': 1, 'Т': 2, 'П': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'Т': [0, 1, 3], 'П': [0, 1, 2]};[8, 1, 3, 6];[0, 2, 5, 7];{'Ж': 0, 'М': 1, 'П': 2, 'Т': 3};{'Ж': [1, 2], 'М': [2, 3], 'П': [1, 3], 'Т': [1, 2]};1;1.0;3
1880;"[array([['Х', 'Л', 'Х'],
       ['Ш', 'Х', 'Ф'],
       ['Г', 'Х', 'Х']], dtype='<U1')]";['Л', 'Ш', 'Ф', 'Г'];[1, 3, 5, 6];grid_9706.png;[0, 2, 7, 8];{'Л': 0, 'Ш': 1, 'Ф': 2, 'Г': 3};{'Л': [1, 2, 3], 'Ш': [0, 2, 3], 'Ф': [0, 1, 3], 'Г': [0, 1, 2]};[5, 1, 7, 0];[2, 3, 6, 8];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};0;;
1931;"[array([['Д', 'Х', 'Х'],
       ['К', 'Х', 'Х'],
       ['М', 'П', 'Х']], dtype='<U1')]";['Д', 'К', 'М', 'П'];[0, 3, 6, 7];grid_9829.png;[1, 2, 5, 8];{'Д': 0, 'К': 1, 'М': 2, 'П': 3};{'Д': [1, 2, 3], 'К': [0, 2, 3], 'М': [0, 1, 3], 'П': [0, 1, 2]};[2, 1, 0, 3];[5, 6, 7, 8];{'Д': 0, 'К': 1, 'М': 2, 'П': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};4;1.0;'- - - П
1893;"[array([['Х', 'Х', 'Г'],
       ['Л', 'Х', 'Х'],
       ['Ш', 'Х', 'Ф']], dtype='<U1')]";['Г', 'Л', 'Ш', 'Ф'];[2, 3, 6, 8];grid_9720.png;[0, 1, 5, 7];{'Г': 0, 'Л': 1, 'Ш': 2, 'Ф': 3};{'Г': [1, 2, 3], 'Л': [0, 2, 3], 'Ш': [0, 1, 3], 'Ф': [0, 1, 2]};[8, 1, 0, 6];[2, 3, 5, 7];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};4;1.0;'- Л - -
613;"[array([['Т', 'П', 'К'],
       ['Х', 'Х', 'Ж'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Т', 'П', 'К', 'Ж'];[0, 1, 2, 5];grid_2802.png;[3, 6, 7, 8];{'Т': 0, 'П': 1, 'К': 2, 'Ж': 3};{'Т': [1, 2, 3], 'П': [0, 2, 3], 'К': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 5, 8, 7];[0, 1, 3, 6];{'Ж': 0, 'К': 1, 'П': 2, 'Т': 3};{'Ж': [1, 2], 'К': [0, 2], 'П': [1, 3], 'Т': [1, 2]};0;;
4544;"[array([['Х', 'Х', 'Ш'],
       ['Ф', 'Х', 'Х'],
       ['Д', 'Г', 'Х']], dtype='<U1')]";['Ш', 'Ф', 'Д', 'Г'];[2, 3, 6, 7];grid_14269.png;[0, 1, 5, 8];{'Ш': 0, 'Ф': 1, 'Д': 2, 'Г': 3};{'Ш': [1, 2, 3], 'Ф': [0, 2, 3], 'Д': [0, 1, 3], 'Г': [0, 1, 2]};[8, 1, 0, 3];[2, 5, 6, 7];{'Г': 0, 'Д': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'Ф': [3], 'Ш': [2]};1;0.0;5
370;"[array([['Т', 'Х', 'Х'],
       ['Х', 'Х', 'М'],
       ['К', 'П', 'Х']], dtype='<U1')]";['Т', 'М', 'К', 'П'];[0, 5, 6, 7];grid_2062.png;[1, 2, 3, 8];{'Т': 0, 'М': 1, 'К': 2, 'П': 3};{'Т': [1, 2, 3], 'М': [0, 2, 3], 'К': [0, 1, 3], 'П': [0, 1, 2]};[2, 7, 0, 3];[1, 5, 6, 8];{'К': 0, 'М': 1, 'П': 2, 'Т': 3};{'К': [1, 2], 'М': [2, 3], 'П': [1, 3], 'Т': [1, 2]};0;;
1862;"[array([['Г', 'Х', 'Х'],
       ['Ш', 'Х', 'Л'],
       ['Х', 'Х', 'Ф']], dtype='<U1')]";['Г', 'Ш', 'Л', 'Ф'];[0, 3, 5, 8];grid_9688.png;[1, 2, 6, 7];{'Г': 0, 'Ш': 1, 'Л': 2, 'Ф': 3};{'Г': [1, 2, 3], 'Ш': [0, 2, 3], 'Л': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 1, 7, 6];[0, 3, 5, 8];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};2;1.0;'- - - Ф
356;"[array([['Т', 'Х', 'П'],
       ['К', 'Х', 'Х'],
       ['М', 'Х', 'Х']], dtype='<U1')]";['Т', 'П', 'К', 'М'];[0, 2, 3, 6];grid_2047.png;[1, 5, 7, 8];{'Т': 0, 'П': 1, 'К': 2, 'М': 3};{'Т': [1, 2, 3], 'П': [0, 2, 3], 'К': [0, 1, 3], 'М': [0, 1, 2]};[2, 8, 1, 0];[3, 5, 6, 7];{'К': 0, 'М': 1, 'П': 2, 'Т': 3};{'К': [1, 2], 'М': [2, 3], 'П': [1, 3], 'Т': [1, 2]};0;;
