;grid;letters;locs;encoding_stim;incorr_locs;corr_letters;incorr_letters;rotated_inds;incorr_rot;abc_ordered;incorr_abc;task_ind;answer_type;probe_stim
271;"[array([['Х', 'Х', 'Х'],
       ['Х', 'Х', 'Ф'],
       ['Ж', 'Л', 'Т']], dtype='<U1')]";['Ф', 'Ж', 'Л', 'Т'];[5, 6, 7, 8];grid_1890.png;[0, 1, 2, 3];{'Ф': 0, 'Ж': 1, 'Л': 2, 'Т': 3};{'Ф': [1, 2, 3], 'Ж': [0, 2, 3], 'Л': [0, 1, 3], 'Т': [0, 1, 2]};[7, 0, 3, 6];[1, 2, 5, 8];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};4;1.0;'- Л - -
3186;"[array([['Х', 'Х', 'М'],
       ['Д', 'Х', 'Х'],
       ['Х', 'П', 'Ш']], dtype='<U1')]";['М', 'Д', 'П', 'Ш'];[2, 3, 7, 8];grid_12451.png;[0, 1, 5, 6];{'М': 0, 'Д': 1, 'П': 2, 'Ш': 3};{'М': [1, 2, 3], 'Д': [0, 2, 3], 'П': [0, 1, 3], 'Ш': [0, 1, 2]};[8, 1, 3, 6];[0, 2, 5, 7];{'Д': 0, 'М': 1, 'П': 2, 'Ш': 3};{'Д': [1], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};4;0.0;'- - Ш -
257;"[array([['Х', 'Х', 'Ж'],
       ['Т', 'Х', 'Ф'],
       ['Л', 'Х', 'Х']], dtype='<U1')]";['Ж', 'Т', 'Ф', 'Л'];[2, 3, 5, 6];grid_1876.png;[0, 1, 7, 8];{'Ж': 0, 'Т': 1, 'Ф': 2, 'Л': 3};{'Ж': [1, 2, 3], 'Т': [0, 2, 3], 'Ф': [0, 1, 3], 'Л': [0, 1, 2]};[8, 1, 7, 0];[2, 3, 5, 6];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};3;1.0;1
3156;"[array([['Ш', 'Х', 'Х'],
       ['Д', 'Х', 'Х'],
       ['М', 'Х', 'П']], dtype='<U1')]";['Ш', 'Д', 'М', 'П'];[0, 3, 6, 8];grid_12420.png;[1, 2, 5, 7];{'Ш': 0, 'Д': 1, 'М': 2, 'П': 3};{'Ш': [1, 2, 3], 'Д': [0, 2, 3], 'М': [0, 1, 3], 'П': [0, 1, 2]};[2, 1, 0, 6];[3, 5, 7, 8];{'Д': 0, 'М': 1, 'П': 2, 'Ш': 3};{'Д': [1], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};1;1.0;8
821;"[array([['Ж', 'К', 'Х'],
       ['Ф', 'Х', 'Т'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Ж', 'К', 'Ф', 'Т'];[0, 1, 3, 5];grid_3296.png;[2, 6, 7, 8];{'Ж': 0, 'К': 1, 'Ф': 2, 'Т': 3};{'Ж': [1, 2, 3], 'К': [0, 2, 3], 'Ф': [0, 1, 3], 'Т': [0, 1, 2]};[2, 5, 1, 7];[0, 3, 6, 8];{'Ж': 0, 'К': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'Т': [1, 3], 'Ф': [2]};4;0.0;'- - - Т
1513;"[array([['П', 'Х', 'Ш'],
       ['Л', 'Х', 'Х'],
       ['Х', 'Г', 'Х']], dtype='<U1')]";['П', 'Ш', 'Л', 'Г'];[0, 2, 3, 7];grid_9188.png;[1, 5, 6, 8];{'П': 0, 'Ш': 1, 'Л': 2, 'Г': 3};{'П': [1, 2, 3], 'Ш': [0, 2, 3], 'Л': [0, 1, 3], 'Г': [0, 1, 2]};[2, 8, 1, 3];[0, 5, 6, 7];{'Г': 0, 'Л': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ш': [2]};0;;
2779;"[array([['Х', 'Х', 'Д'],
       ['Х', 'Х', 'Ф'],
       ['Ж', 'К', 'Х']], dtype='<U1')]";['Д', 'Ф', 'Ж', 'К'];[2, 5, 6, 7];grid_11472.png;[0, 1, 3, 8];{'Д': 0, 'Ф': 1, 'Ж': 2, 'К': 3};{'Д': [1, 2, 3], 'Ф': [0, 2, 3], 'Ж': [0, 1, 3], 'К': [0, 1, 2]};[8, 7, 0, 3];[1, 2, 5, 6];{'Д': 0, 'Ж': 1, 'К': 2, 'Ф': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'Ф': [2]};2;0.0;'- - - Д
1051;"[array([['Ш', 'Х', 'Х'],
       ['Х', 'Х', 'П'],
       ['М', 'Х', 'Т']], dtype='<U1')]";['Ш', 'П', 'М', 'Т'];[0, 5, 6, 8];grid_3953.png;[1, 2, 3, 7];{'Ш': 0, 'П': 1, 'М': 2, 'Т': 3};{'Ш': [1, 2, 3], 'П': [0, 2, 3], 'М': [0, 1, 3], 'Т': [0, 1, 2]};[2, 7, 0, 6];[1, 3, 5, 8];{'М': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'М': [1, 2, 3], 'П': [2, 3], 'Т': [1, 3], 'Ш': [2]};1;1.0;6
4475;"[array([['Х', 'Х', 'Ж'],
       ['Ф', 'Х', 'Д'],
       ['Х', 'Х', 'Г']], dtype='<U1')]";['Ж', 'Ф', 'Д', 'Г'];[2, 3, 5, 8];grid_14198.png;[0, 1, 6, 7];{'Ж': 0, 'Ф': 1, 'Д': 2, 'Г': 3};{'Ж': [1, 2, 3], 'Ф': [0, 2, 3], 'Д': [0, 1, 3], 'Г': [0, 1, 2]};[8, 1, 7, 6];[0, 2, 3, 5];{'Г': 0, 'Д': 1, 'Ж': 2, 'Ф': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'Ф': [2]};0;;
732;"[array([['Х', 'П', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Т', 'Ш', 'К']], dtype='<U1')]";['П', 'Т', 'Ш', 'К'];[1, 6, 7, 8];grid_2925.png;[0, 2, 3, 5];{'П': 0, 'Т': 1, 'Ш': 2, 'К': 3};{'П': [1, 2, 3], 'Т': [0, 2, 3], 'Ш': [0, 1, 3], 'К': [0, 1, 2]};[5, 0, 3, 6];[1, 2, 7, 8];{'К': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'К': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ш': [2]};0;;
1787;"[array([['Г', 'Х', 'Ж'],
       ['Х', 'Х', 'Ф'],
       ['Л', 'Х', 'Х']], dtype='<U1')]";['Г', 'Ж', 'Ф', 'Л'];[0, 2, 5, 6];grid_9610.png;[1, 3, 7, 8];{'Г': 0, 'Ж': 1, 'Ф': 2, 'Л': 3};{'Г': [1, 2, 3], 'Ж': [0, 2, 3], 'Ф': [0, 1, 3], 'Л': [0, 1, 2]};[2, 8, 7, 0];[1, 3, 5, 6];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};0;;
2261;"[array([['Ш', 'Х', 'К'],
       ['П', 'Х', 'Х'],
       ['Х', 'М', 'Х']], dtype='<U1')]";['Ш', 'К', 'П', 'М'];[0, 2, 3, 7];grid_10308.png;[1, 5, 6, 8];{'Ш': 0, 'К': 1, 'П': 2, 'М': 3};{'Ш': [1, 2, 3], 'К': [0, 2, 3], 'П': [0, 1, 3], 'М': [0, 1, 2]};[2, 8, 1, 3];[0, 5, 6, 7];{'К': 0, 'М': 1, 'П': 2, 'Ш': 3};{'К': [1, 2], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};3;0.0;6
218;"[array([['Т', 'Ж', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Л', 'Ф']], dtype='<U1')]";['Т', 'Ж', 'Л', 'Ф'];[0, 1, 7, 8];grid_1835.png;[2, 3, 5, 6];{'Т': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Т': [1, 2, 3], 'Ж': [0, 2, 3], 'Л': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 5, 3, 6];[0, 1, 7, 8];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};2;0.0;'Ж - - -
2634;"[array([['Х', 'Д', 'Х'],
       ['Х', 'Х', 'П'],
       ['К', 'Х', 'Ш']], dtype='<U1')]";['Д', 'П', 'К', 'Ш'];[1, 5, 6, 8];grid_11043.png;[0, 2, 3, 7];{'Д': 0, 'П': 1, 'К': 2, 'Ш': 3};{'Д': [1, 2, 3], 'П': [0, 2, 3], 'К': [0, 1, 3], 'Ш': [0, 1, 2]};[5, 7, 0, 6];[1, 2, 3, 8];{'Д': 0, 'К': 1, 'П': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'П': [1, 3], 'Ш': [2]};4;1.0;'- - П -
1831;"[array([['Х', 'Х', 'Х'],
       ['Ф', 'Х', 'Ж'],
       ['Л', 'Г', 'Х']], dtype='<U1')]";['Ф', 'Ж', 'Л', 'Г'];[3, 5, 6, 7];grid_9656.png;[0, 1, 2, 8];{'Ф': 0, 'Ж': 1, 'Л': 2, 'Г': 3};{'Ф': [1, 2, 3], 'Ж': [0, 2, 3], 'Л': [0, 1, 3], 'Г': [0, 1, 2]};[1, 7, 0, 3];[2, 5, 6, 8];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};2;0.0;'- - Г -
1926;"[array([['К', 'Х', 'П'],
       ['Х', 'Х', 'Х'],
       ['М', 'Д', 'Х']], dtype='<U1')]";['К', 'П', 'М', 'Д'];[0, 2, 6, 7];grid_9823.png;[1, 3, 5, 8];{'К': 0, 'П': 1, 'М': 2, 'Д': 3};{'К': [1, 2, 3], 'П': [0, 2, 3], 'М': [0, 1, 3], 'Д': [0, 1, 2]};[2, 8, 0, 3];[1, 5, 6, 7];{'Д': 0, 'К': 1, 'М': 2, 'П': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};0;;
1871;"[array([['Х', 'Л', 'Г'],
       ['Ш', 'Х', 'Х'],
       ['Ф', 'Х', 'Х']], dtype='<U1')]";['Л', 'Г', 'Ш', 'Ф'];[1, 2, 3, 6];grid_9697.png;[0, 5, 7, 8];{'Л': 0, 'Г': 1, 'Ш': 2, 'Ф': 3};{'Л': [1, 2, 3], 'Г': [0, 2, 3], 'Ш': [0, 1, 3], 'Ф': [0, 1, 2]};[5, 8, 1, 0];[2, 3, 6, 7];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};2;1.0;'- - - Ф
2571;"[array([['Х', 'Х', 'К'],
       ['П', 'Х', 'Ж'],
       ['Х', 'Х', 'Д']], dtype='<U1')]";['К', 'П', 'Ж', 'Д'];[2, 3, 5, 8];grid_10978.png;[0, 1, 6, 7];{'К': 0, 'П': 1, 'Ж': 2, 'Д': 3};{'К': [1, 2, 3], 'П': [0, 2, 3], 'Ж': [0, 1, 3], 'Д': [0, 1, 2]};[8, 1, 7, 6];[0, 2, 3, 5];{'Д': 0, 'Ж': 1, 'К': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'П': [1, 2]};4;0.0;'Ж - - -
4041;"[array([['Г', 'Х', 'Х'],
       ['Ф', 'Х', 'Х'],
       ['Х', 'М', 'Ш']], dtype='<U1')]";['Г', 'Ф', 'М', 'Ш'];[0, 3, 7, 8];grid_13541.png;[1, 2, 5, 6];{'Г': 0, 'Ф': 1, 'М': 2, 'Ш': 3};{'Г': [1, 2, 3], 'Ф': [0, 2, 3], 'М': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 1, 3, 6];[0, 5, 7, 8];{'Г': 0, 'М': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'М': [2, 3], 'Ф': [3], 'Ш': [2]};4;1.0;'- - Ф -
2550;"[array([['Х', 'К', 'П'],
       ['Ж', 'Х', 'Д'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['К', 'П', 'Ж', 'Д'];[1, 2, 3, 5];grid_10956.png;[0, 6, 7, 8];{'К': 0, 'П': 1, 'Ж': 2, 'Д': 3};{'К': [1, 2, 3], 'П': [0, 2, 3], 'Ж': [0, 1, 3], 'Д': [0, 1, 2]};[5, 8, 1, 7];[0, 2, 3, 6];{'Д': 0, 'Ж': 1, 'К': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'П': [1, 2]};4;1.0;'- - - П
1237;"[array([['Ф', 'Ш', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Т', 'Х', 'М']], dtype='<U1')]";['Ф', 'Ш', 'Т', 'М'];[0, 1, 6, 8];grid_4424.png;[2, 3, 5, 7];{'Ф': 0, 'Ш': 1, 'Т': 2, 'М': 3};{'Ф': [1, 2, 3], 'Ш': [0, 2, 3], 'Т': [0, 1, 3], 'М': [0, 1, 2]};[2, 5, 0, 6];[1, 3, 7, 8];{'М': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'М': [1, 2, 3], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};0;;
4106;"[array([['П', 'Х', 'Х'],
       ['Д', 'Х', 'Г'],
       ['Х', 'Х', 'Ж']], dtype='<U1')]";['П', 'Д', 'Г', 'Ж'];[0, 3, 5, 8];grid_13678.png;[1, 2, 6, 7];{'П': 0, 'Д': 1, 'Г': 2, 'Ж': 3};{'П': [1, 2, 3], 'Д': [0, 2, 3], 'Г': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 1, 7, 6];[0, 3, 5, 8];{'Г': 0, 'Д': 1, 'Ж': 2, 'П': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'П': [1, 2]};2;1.0;'- - Г -
1291;"[array([['Х', 'Х', 'Х'],
       ['Х', 'Х', 'Ф'],
       ['Т', 'М', 'Ш']], dtype='<U1')]";['Ф', 'Т', 'М', 'Ш'];[5, 6, 7, 8];grid_4480.png;[0, 1, 2, 3];{'Ф': 0, 'Т': 1, 'М': 2, 'Ш': 3};{'Ф': [1, 2, 3], 'Т': [0, 2, 3], 'М': [0, 1, 3], 'Ш': [0, 1, 2]};[7, 0, 3, 6];[1, 2, 5, 8];{'М': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'М': [1, 2, 3], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};0;;
4127;"[array([['Х', 'Д', 'Х'],
       ['Ж', 'Х', 'Х'],
       ['Г', 'Х', 'П']], dtype='<U1')]";['Д', 'Ж', 'Г', 'П'];[1, 3, 6, 8];grid_13700.png;[0, 2, 5, 7];{'Д': 0, 'Ж': 1, 'Г': 2, 'П': 3};{'Д': [1, 2, 3], 'Ж': [0, 2, 3], 'Г': [0, 1, 3], 'П': [0, 1, 2]};[5, 1, 0, 6];[2, 3, 7, 8];{'Г': 0, 'Д': 1, 'Ж': 2, 'П': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'П': [1, 2]};4;0.0;'- - П -
1241;"[array([['Т', 'Х', 'Ш'],
       ['М', 'Х', 'Х'],
       ['Х', 'Ф', 'Х']], dtype='<U1')]";['Т', 'Ш', 'М', 'Ф'];[0, 2, 3, 7];grid_4428.png;[1, 5, 6, 8];{'Т': 0, 'Ш': 1, 'М': 2, 'Ф': 3};{'Т': [1, 2, 3], 'Ш': [0, 2, 3], 'М': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 8, 1, 3];[0, 5, 6, 7];{'М': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'М': [1, 2, 3], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};3;0.0;0
1456;"[array([['Л', 'Х', 'Х'],
       ['П', 'Х', 'Х'],
       ['Ж', 'Х', 'Г']], dtype='<U1')]";['Л', 'П', 'Ж', 'Г'];[0, 3, 6, 8];grid_9130.png;[1, 2, 5, 7];{'Л': 0, 'П': 1, 'Ж': 2, 'Г': 3};{'Л': [1, 2, 3], 'П': [0, 2, 3], 'Ж': [0, 1, 3], 'Г': [0, 1, 2]};[2, 1, 0, 6];[3, 5, 7, 8];{'Г': 0, 'Ж': 1, 'Л': 2, 'П': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'П': [1, 2]};1;1.0;6
582;"[array([['Х', 'М', 'К'],
       ['Х', 'Х', 'Ф'],
       ['Т', 'Х', 'Х']], dtype='<U1')]";['М', 'К', 'Ф', 'Т'];[1, 2, 5, 6];grid_2350.png;[0, 3, 7, 8];{'М': 0, 'К': 1, 'Ф': 2, 'Т': 3};{'М': [1, 2, 3], 'К': [0, 2, 3], 'Ф': [0, 1, 3], 'Т': [0, 1, 2]};[5, 8, 7, 0];[1, 2, 3, 6];{'К': 0, 'М': 1, 'Т': 2, 'Ф': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ф': [2]};1;0.0;0
1558;"[array([['Х', 'Х', 'Г'],
       ['Х', 'Х', 'Х'],
       ['Ш', 'Л', 'П']], dtype='<U1')]";['Г', 'Ш', 'Л', 'П'];[2, 6, 7, 8];grid_9235.png;[0, 1, 3, 5];{'Г': 0, 'Ш': 1, 'Л': 2, 'П': 3};{'Г': [1, 2, 3], 'Ш': [0, 2, 3], 'Л': [0, 1, 3], 'П': [0, 1, 2]};[8, 0, 3, 6];[1, 2, 5, 7];{'Г': 0, 'Л': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ш': [2]};1;1.0;8
2396;"[array([['Ф', 'Х', 'М'],
       ['К', 'Х', 'Х'],
       ['Ж', 'Х', 'Х']], dtype='<U1')]";['Ф', 'М', 'К', 'Ж'];[0, 2, 3, 6];grid_10727.png;[1, 5, 7, 8];{'Ф': 0, 'М': 1, 'К': 2, 'Ж': 3};{'Ф': [1, 2, 3], 'М': [0, 2, 3], 'К': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 8, 1, 0];[3, 5, 6, 7];{'Ж': 0, 'К': 1, 'М': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'Ф': [2]};0;;
69;"[array([['П', 'Л', 'Ш'],
       ['Х', 'Х', 'Т'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['П', 'Л', 'Ш', 'Т'];[0, 1, 2, 5];grid_1402.png;[3, 6, 7, 8];{'П': 0, 'Л': 1, 'Ш': 2, 'Т': 3};{'П': [1, 2, 3], 'Л': [0, 2, 3], 'Ш': [0, 1, 3], 'Т': [0, 1, 2]};[2, 5, 8, 7];[0, 1, 3, 6];{'Л': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'Л': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ш': [2]};2;0.0;'Т - - -
2745;"[array([['Д', 'Х', 'Х'],
       ['Ф', 'Х', 'Ж'],
       ['Х', 'К', 'Х']], dtype='<U1')]";['Д', 'Ф', 'Ж', 'К'];[0, 3, 5, 7];grid_11437.png;[1, 2, 6, 8];{'Д': 0, 'Ф': 1, 'Ж': 2, 'К': 3};{'Д': [1, 2, 3], 'Ф': [0, 2, 3], 'Ж': [0, 1, 3], 'К': [0, 1, 2]};[2, 1, 7, 3];[0, 5, 6, 8];{'Д': 0, 'Ж': 1, 'К': 2, 'Ф': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'Ф': [2]};0;;
1541;"[array([['Х', 'Г', 'Х'],
       ['Л', 'Х', 'Ш'],
       ['Х', 'Х', 'П']], dtype='<U1')]";['Г', 'Л', 'Ш', 'П'];[1, 3, 5, 8];grid_9218.png;[0, 2, 6, 7];{'Г': 0, 'Л': 1, 'Ш': 2, 'П': 3};{'Г': [1, 2, 3], 'Л': [0, 2, 3], 'Ш': [0, 1, 3], 'П': [0, 1, 2]};[5, 1, 7, 6];[0, 2, 3, 8];{'Г': 0, 'Л': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ш': [2]};2;1.0;'Г - - -
1976;"[array([['К', 'Д', 'Ж'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Х', 'М']], dtype='<U1')]";['К', 'Д', 'Ж', 'М'];[0, 1, 2, 8];grid_9945.png;[3, 5, 6, 7];{'К': 0, 'Д': 1, 'Ж': 2, 'М': 3};{'К': [1, 2, 3], 'Д': [0, 2, 3], 'Ж': [0, 1, 3], 'М': [0, 1, 2]};[2, 5, 8, 6];[0, 1, 3, 7];{'Д': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'М': [1, 2]};0;;
1621;"[array([['Х', 'Х', 'Г'],
       ['Л', 'Х', 'Х'],
       ['Ф', 'Х', 'П']], dtype='<U1')]";['Г', 'Л', 'Ф', 'П'];[2, 3, 6, 8];grid_9300.png;[0, 1, 5, 7];{'Г': 0, 'Л': 1, 'Ф': 2, 'П': 3};{'Г': [1, 2, 3], 'Л': [0, 2, 3], 'Ф': [0, 1, 3], 'П': [0, 1, 2]};[8, 1, 0, 6];[2, 3, 5, 7];{'Г': 0, 'Л': 1, 'П': 2, 'Ф': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ф': [2]};4;1.0;'- - П -
2005;"[array([['К', 'Х', 'Х'],
       ['Х', 'Х', 'Х'],
       ['М', 'Д', 'Ж']], dtype='<U1')]";['К', 'М', 'Д', 'Ж'];[0, 6, 7, 8];grid_9975.png;[1, 2, 3, 5];{'К': 0, 'М': 1, 'Д': 2, 'Ж': 3};{'К': [1, 2, 3], 'М': [0, 2, 3], 'Д': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 0, 3, 6];[1, 5, 7, 8];{'Д': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'М': [1, 2]};2;0.0;'М - - -
1375;"[array([['Т', 'Х', 'Ш'],
       ['П', 'Х', 'Ф'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Т', 'Ш', 'П', 'Ф'];[0, 2, 3, 5];grid_5546.png;[1, 6, 7, 8];{'Т': 0, 'Ш': 1, 'П': 2, 'Ф': 3};{'Т': [1, 2, 3], 'Ш': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 8, 1, 7];[0, 3, 5, 6];{'П': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'П': [1, 2, 3], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};1;1.0;3
1974;"[array([['М', 'Д', 'К'],
       ['Х', 'Х', 'Х'],
       ['Ж', 'Х', 'Х']], dtype='<U1')]";['М', 'Д', 'К', 'Ж'];[0, 1, 2, 6];grid_9943.png;[3, 5, 7, 8];{'М': 0, 'Д': 1, 'К': 2, 'Ж': 3};{'М': [1, 2, 3], 'Д': [0, 2, 3], 'К': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 5, 8, 0];[1, 3, 6, 7];{'Д': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'М': [1, 2]};4;1.0;'- Ж - -
1615;"[array([['Х', 'Л', 'Х'],
       ['Х', 'Х', 'Ф'],
       ['Х', 'П', 'Г']], dtype='<U1')]";['Л', 'Ф', 'П', 'Г'];[1, 5, 7, 8];grid_9294.png;[0, 2, 3, 6];{'Л': 0, 'Ф': 1, 'П': 2, 'Г': 3};{'Л': [1, 2, 3], 'Ф': [0, 2, 3], 'П': [0, 1, 3], 'Г': [0, 1, 2]};[5, 7, 3, 6];[0, 1, 2, 8];{'Г': 0, 'Л': 1, 'П': 2, 'Ф': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ф': [2]};3;0.0;2
1972;"[array([['Д', 'М', 'Ж'],
       ['К', 'Х', 'Х'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Д', 'М', 'Ж', 'К'];[0, 1, 2, 3];grid_9941.png;[5, 6, 7, 8];{'Д': 0, 'М': 1, 'Ж': 2, 'К': 3};{'Д': [1, 2, 3], 'М': [0, 2, 3], 'Ж': [0, 1, 3], 'К': [0, 1, 2]};[2, 5, 8, 1];[0, 3, 6, 7];{'Д': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'М': [1, 2]};4;1.0;'- Ж - -
318;"[array([['Х', 'Л', 'Х'],
       ['Т', 'Х', 'Х'],
       ['Ш', 'Ф', 'Х']], dtype='<U1')]";['Л', 'Т', 'Ш', 'Ф'];[1, 3, 6, 7];grid_1939.png;[0, 2, 5, 8];{'Л': 0, 'Т': 1, 'Ш': 2, 'Ф': 3};{'Л': [1, 2, 3], 'Т': [0, 2, 3], 'Ш': [0, 1, 3], 'Ф': [0, 1, 2]};[5, 1, 0, 3];[2, 6, 7, 8];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};2;1.0;'- Т - -
3046;"[array([['Х', 'Х', 'Г'],
       ['М', 'Х', 'П'],
       ['Х', 'Д', 'Х']], dtype='<U1')]";['Г', 'М', 'П', 'Д'];[2, 3, 5, 7];grid_12307.png;[0, 1, 6, 8];{'Г': 0, 'М': 1, 'П': 2, 'Д': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Д': [0, 1, 2]};[8, 1, 7, 3];[0, 2, 5, 6];{'Г': 0, 'Д': 1, 'М': 2, 'П': 3};{'Г': [1], 'Д': [0], 'М': [1, 3], 'П': [1, 2]};2;0.0;'- - Д -
864;"[array([['Х', 'Ф', 'Х'],
       ['К', 'Х', 'Х'],
       ['Х', 'Т', 'Ж']], dtype='<U1')]";['Ф', 'К', 'Т', 'Ж'];[1, 3, 7, 8];grid_3341.png;[0, 2, 5, 6];{'Ф': 0, 'К': 1, 'Т': 2, 'Ж': 3};{'Ф': [1, 2, 3], 'К': [0, 2, 3], 'Т': [0, 1, 3], 'Ж': [0, 1, 2]};[5, 1, 3, 6];[0, 2, 7, 8];{'Ж': 0, 'К': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'Т': [1, 3], 'Ф': [2]};3;0.0;2
1502;"[array([['П', 'Л', 'Х'],
       ['Ш', 'Х', 'Х'],
       ['Г', 'Х', 'Х']], dtype='<U1')]";['П', 'Л', 'Ш', 'Г'];[0, 1, 3, 6];grid_9177.png;[2, 5, 7, 8];{'П': 0, 'Л': 1, 'Ш': 2, 'Г': 3};{'П': [1, 2, 3], 'Л': [0, 2, 3], 'Ш': [0, 1, 3], 'Г': [0, 1, 2]};[2, 5, 1, 0];[3, 6, 7, 8];{'Г': 0, 'Л': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ш': [2]};4;1.0;'- - П -
850;"[array([['Х', 'Т', 'К'],
       ['Ф', 'Х', 'Ж'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Т', 'К', 'Ф', 'Ж'];[1, 2, 3, 5];grid_3326.png;[0, 6, 7, 8];{'Т': 0, 'К': 1, 'Ф': 2, 'Ж': 3};{'Т': [1, 2, 3], 'К': [0, 2, 3], 'Ф': [0, 1, 3], 'Ж': [0, 1, 2]};[5, 8, 1, 7];[0, 2, 3, 6];{'Ж': 0, 'К': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'Т': [1, 3], 'Ф': [2]};1;0.0;7
