;grid;letters;locs;encoding_stim;incorr_locs;corr_letters;incorr_letters;rotated_inds;incorr_rot;abc_ordered;incorr_abc;task_ind;answer_type;probe_stim
2570;"[array([['Х', 'Х', 'П'],
       ['К', 'Х', 'Ж'],
       ['Х', 'Д', 'Х']], dtype='<U1')]";['П', 'К', 'Ж', 'Д'];[2, 3, 5, 7];grid_10977.png;[0, 1, 6, 8];{'П': 0, 'К': 1, 'Ж': 2, 'Д': 3};{'П': [1, 2, 3], 'К': [0, 2, 3], 'Ж': [0, 1, 3], 'Д': [0, 1, 2]};[8, 1, 7, 3];[0, 2, 5, 6];{'Д': 0, 'Ж': 1, 'К': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'П': [1, 2]};4;0.0;'- К - -
1883;"[array([['Х', 'Ш', 'Х'],
       ['Л', 'Х', 'Х'],
       ['Ф', 'Х', 'Г']], dtype='<U1')]";['Ш', 'Л', 'Ф', 'Г'];[1, 3, 6, 8];grid_9710.png;[0, 2, 5, 7];{'Ш': 0, 'Л': 1, 'Ф': 2, 'Г': 3};{'Ш': [1, 2, 3], 'Л': [0, 2, 3], 'Ф': [0, 1, 3], 'Г': [0, 1, 2]};[5, 1, 0, 6];[2, 3, 7, 8];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};2;0.0;'- Ш - -
1987;"[array([['Д', 'Х', 'Ж'],
       ['М', 'Х', 'К'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Д', 'Ж', 'М', 'К'];[0, 2, 3, 5];grid_9956.png;[1, 6, 7, 8];{'Д': 0, 'Ж': 1, 'М': 2, 'К': 3};{'Д': [1, 2, 3], 'Ж': [0, 2, 3], 'М': [0, 1, 3], 'К': [0, 1, 2]};[2, 8, 1, 7];[0, 3, 5, 6];{'Д': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'М': [1, 2]};0;;
182;"[array([['Х', 'Т', 'Х'],
       ['П', 'Х', 'Х'],
       ['Л', 'Ф', 'Х']], dtype='<U1')]";['Т', 'П', 'Л', 'Ф'];[1, 3, 6, 7];grid_1519.png;[0, 2, 5, 8];{'Т': 0, 'П': 1, 'Л': 2, 'Ф': 3};{'Т': [1, 2, 3], 'П': [0, 2, 3], 'Л': [0, 1, 3], 'Ф': [0, 1, 2]};[5, 1, 0, 3];[2, 6, 7, 8];{'Л': 0, 'П': 1, 'Т': 2, 'Ф': 3};{'Л': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ф': [2]};1;0.0;2
3304;"[array([['Х', 'М', 'Ж'],
       ['Х', 'Х', 'Г'],
       ['Х', 'Х', 'Д']], dtype='<U1')]";['М', 'Ж', 'Г', 'Д'];[1, 2, 5, 8];grid_12572.png;[0, 3, 6, 7];{'М': 0, 'Ж': 1, 'Г': 2, 'Д': 3};{'М': [1, 2, 3], 'Ж': [0, 2, 3], 'Г': [0, 1, 3], 'Д': [0, 1, 2]};[5, 8, 7, 6];[0, 1, 2, 3];{'Г': 0, 'Д': 1, 'Ж': 2, 'М': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'М': [1, 2]};2;0.0;'Ж - - -
948;"[array([['Х', 'Х', 'Х'],
       ['К', 'Х', 'Ф'],
       ['Т', 'Х', 'Ш']], dtype='<U1')]";['К', 'Ф', 'Т', 'Ш'];[3, 5, 6, 8];grid_3427.png;[0, 1, 2, 7];{'К': 0, 'Ф': 1, 'Т': 2, 'Ш': 3};{'К': [1, 2, 3], 'Ф': [0, 2, 3], 'Т': [0, 1, 3], 'Ш': [0, 1, 2]};[1, 7, 0, 6];[2, 3, 5, 8];{'К': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'К': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};0;;
4126;"[array([['Х', 'Г', 'Х'],
       ['Д', 'Х', 'Х'],
       ['П', 'Ж', 'Х']], dtype='<U1')]";['Г', 'Д', 'П', 'Ж'];[1, 3, 6, 7];grid_13699.png;[0, 2, 5, 8];{'Г': 0, 'Д': 1, 'П': 2, 'Ж': 3};{'Г': [1, 2, 3], 'Д': [0, 2, 3], 'П': [0, 1, 3], 'Ж': [0, 1, 2]};[5, 1, 0, 3];[2, 6, 7, 8];{'Г': 0, 'Д': 1, 'Ж': 2, 'П': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'П': [1, 2]};2;0.0;'- - Ж -
496;"[array([['М', 'Х', 'К'],
       ['Х', 'Х', 'Т'],
       ['Х', 'Ш', 'Х']], dtype='<U1')]";['М', 'К', 'Т', 'Ш'];[0, 2, 5, 7];grid_2261.png;[1, 3, 6, 8];{'М': 0, 'К': 1, 'Т': 2, 'Ш': 3};{'М': [1, 2, 3], 'К': [0, 2, 3], 'Т': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 8, 7, 3];[0, 1, 5, 6];{'К': 0, 'М': 1, 'Т': 2, 'Ш': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ш': [2]};4;1.0;'К - - -
4274;"[array([['Х', 'Х', 'Г'],
       ['Ф', 'Х', 'Х'],
       ['Х', 'Д', 'П']], dtype='<U1')]";['Г', 'Ф', 'Д', 'П'];[2, 3, 7, 8];grid_13851.png;[0, 1, 5, 6];{'Г': 0, 'Ф': 1, 'Д': 2, 'П': 3};{'Г': [1, 2, 3], 'Ф': [0, 2, 3], 'Д': [0, 1, 3], 'П': [0, 1, 2]};[8, 1, 3, 6];[0, 2, 5, 7];{'Г': 0, 'Д': 1, 'П': 2, 'Ф': 3};{'Г': [1], 'Д': [0], 'П': [1, 3], 'Ф': [2]};3;0.0;7
430;"[array([['М', 'Х', 'Т'],
       ['Х', 'Х', 'Х'],
       ['Ж', 'К', 'Х']], dtype='<U1')]";['М', 'Т', 'Ж', 'К'];[0, 2, 6, 7];grid_2193.png;[1, 3, 5, 8];{'М': 0, 'Т': 1, 'Ж': 2, 'К': 3};{'М': [1, 2, 3], 'Т': [0, 2, 3], 'Ж': [0, 1, 3], 'К': [0, 1, 2]};[2, 8, 0, 3];[1, 5, 6, 7];{'Ж': 0, 'К': 1, 'М': 2, 'Т': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'Т': [1, 2]};4;1.0;'- - - Т
1549;"[array([['Х', 'Х', 'Ш'],
       ['Л', 'Х', 'П'],
       ['Г', 'Х', 'Х']], dtype='<U1')]";['Ш', 'Л', 'П', 'Г'];[2, 3, 5, 6];grid_9226.png;[0, 1, 7, 8];{'Ш': 0, 'Л': 1, 'П': 2, 'Г': 3};{'Ш': [1, 2, 3], 'Л': [0, 2, 3], 'П': [0, 1, 3], 'Г': [0, 1, 2]};[8, 1, 7, 0];[2, 3, 5, 6];{'Г': 0, 'Л': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ш': [2]};2;1.0;'Ш - - -
2391;"[array([['Ф', 'Ж', 'Х'],
       ['Х', 'Х', 'М'],
       ['Х', 'Х', 'К']], dtype='<U1')]";['Ф', 'Ж', 'М', 'К'];[0, 1, 5, 8];grid_10722.png;[2, 3, 6, 7];{'Ф': 0, 'Ж': 1, 'М': 2, 'К': 3};{'Ф': [1, 2, 3], 'Ж': [0, 2, 3], 'М': [0, 1, 3], 'К': [0, 1, 2]};[2, 5, 7, 6];[0, 1, 3, 8];{'Ж': 0, 'К': 1, 'М': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'Ф': [2]};4;1.0;'- К - -
4163;"[array([['П', 'Х', 'Д'],
       ['Ш', 'Х', 'Г'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['П', 'Д', 'Ш', 'Г'];[0, 2, 3, 5];grid_13736.png;[1, 6, 7, 8];{'П': 0, 'Д': 1, 'Ш': 2, 'Г': 3};{'П': [1, 2, 3], 'Д': [0, 2, 3], 'Ш': [0, 1, 3], 'Г': [0, 1, 2]};[2, 8, 1, 7];[0, 3, 5, 6];{'Г': 0, 'Д': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'П': [1, 3], 'Ш': [2]};4;0.0;'- - Ш -
824;"[array([['Т', 'Ф', 'Х'],
       ['Ж', 'Х', 'Х'],
       ['Х', 'Х', 'К']], dtype='<U1')]";['Т', 'Ф', 'Ж', 'К'];[0, 1, 3, 8];grid_3299.png;[2, 5, 6, 7];{'Т': 0, 'Ф': 1, 'Ж': 2, 'К': 3};{'Т': [1, 2, 3], 'Ф': [0, 2, 3], 'Ж': [0, 1, 3], 'К': [0, 1, 2]};[2, 5, 1, 6];[0, 3, 7, 8];{'Ж': 0, 'К': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'Т': [1, 3], 'Ф': [2]};0;;
1530;"[array([['Х', 'Г', 'П'],
       ['Л', 'Х', 'Ш'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Г', 'П', 'Л', 'Ш'];[1, 2, 3, 5];grid_9206.png;[0, 6, 7, 8];{'Г': 0, 'П': 1, 'Л': 2, 'Ш': 3};{'Г': [1, 2, 3], 'П': [0, 2, 3], 'Л': [0, 1, 3], 'Ш': [0, 1, 2]};[5, 8, 1, 7];[0, 2, 3, 6];{'Г': 0, 'Л': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ш': [2]};3;1.0;5
3499;"[array([['Ф', 'Х', 'Х'],
       ['Х', 'Х', 'Д'],
       ['М', 'Х', 'Ж']], dtype='<U1')]";['Ф', 'Д', 'М', 'Ж'];[0, 5, 6, 8];grid_12843.png;[1, 2, 3, 7];{'Ф': 0, 'Д': 1, 'М': 2, 'Ж': 3};{'Ф': [1, 2, 3], 'Д': [0, 2, 3], 'М': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 7, 0, 6];[1, 3, 5, 8];{'Д': 0, 'Ж': 1, 'М': 2, 'Ф': 3};{'Д': [1], 'Ж': [0, 2], 'М': [1, 3], 'Ф': [2]};2;1.0;'- - - Ж
93;"[array([['Ш', 'Х', 'Х'],
       ['Т', 'Х', 'Л'],
       ['Х', 'П', 'Х']], dtype='<U1')]";['Ш', 'Т', 'Л', 'П'];[0, 3, 5, 7];grid_1427.png;[1, 2, 6, 8];{'Ш': 0, 'Т': 1, 'Л': 2, 'П': 3};{'Ш': [1, 2, 3], 'Т': [0, 2, 3], 'Л': [0, 1, 3], 'П': [0, 1, 2]};[2, 1, 7, 3];[0, 5, 6, 8];{'Л': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'Л': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ш': [2]};1;1.0;5
2024;"[array([['Х', 'М', 'Х'],
       ['Х', 'Х', 'Х'],
       ['К', 'Д', 'Ж']], dtype='<U1')]";['М', 'К', 'Д', 'Ж'];[1, 6, 7, 8];grid_9995.png;[0, 2, 3, 5];{'М': 0, 'К': 1, 'Д': 2, 'Ж': 3};{'М': [1, 2, 3], 'К': [0, 2, 3], 'Д': [0, 1, 3], 'Ж': [0, 1, 2]};[5, 0, 3, 6];[1, 2, 7, 8];{'Д': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'М': [1, 2]};1;1.0;1
1700;"[array([['П', 'Ф', 'Л'],
       ['Ш', 'Х', 'Х'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['П', 'Ф', 'Л', 'Ш'];[0, 1, 2, 3];grid_9451.png;[5, 6, 7, 8];{'П': 0, 'Ф': 1, 'Л': 2, 'Ш': 3};{'П': [1, 2, 3], 'Ф': [0, 2, 3], 'Л': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 5, 8, 1];[0, 3, 6, 7];{'Л': 0, 'П': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'П': [2, 3], 'Ф': [3], 'Ш': [2]};4;1.0;'- - Ф -
418;"[array([['К', 'Т', 'Х'],
       ['Х', 'Х', 'Ж'],
       ['Х', 'М', 'Х']], dtype='<U1')]";['К', 'Т', 'Ж', 'М'];[0, 1, 5, 7];grid_2181.png;[2, 3, 6, 8];{'К': 0, 'Т': 1, 'Ж': 2, 'М': 3};{'К': [1, 2, 3], 'Т': [0, 2, 3], 'Ж': [0, 1, 3], 'М': [0, 1, 2]};[2, 5, 7, 3];[0, 1, 6, 8];{'Ж': 0, 'К': 1, 'М': 2, 'Т': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'Т': [1, 2]};0;;
1863;"[array([['Г', 'Х', 'Х'],
       ['Ш', 'Х', 'Х'],
       ['Ф', 'Л', 'Х']], dtype='<U1')]";['Г', 'Ш', 'Ф', 'Л'];[0, 3, 6, 7];grid_9689.png;[1, 2, 5, 8];{'Г': 0, 'Ш': 1, 'Ф': 2, 'Л': 3};{'Г': [1, 2, 3], 'Ш': [0, 2, 3], 'Ф': [0, 1, 3], 'Л': [0, 1, 2]};[2, 1, 0, 3];[5, 6, 7, 8];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};3;1.0;2
1918;"[array([['М', 'П', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Д', 'К']], dtype='<U1')]";['М', 'П', 'Д', 'К'];[0, 1, 7, 8];grid_9815.png;[2, 3, 5, 6];{'М': 0, 'П': 1, 'Д': 2, 'К': 3};{'М': [1, 2, 3], 'П': [0, 2, 3], 'Д': [0, 1, 3], 'К': [0, 1, 2]};[2, 5, 3, 6];[0, 1, 7, 8];{'Д': 0, 'К': 1, 'М': 2, 'П': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};2;0.0;'К - - -
316;"[array([['Х', 'Ф', 'Х'],
       ['Л', 'Х', 'Т'],
       ['Ш', 'Х', 'Х']], dtype='<U1')]";['Ф', 'Л', 'Т', 'Ш'];[1, 3, 5, 6];grid_1936.png;[0, 2, 7, 8];{'Ф': 0, 'Л': 1, 'Т': 2, 'Ш': 3};{'Ф': [1, 2, 3], 'Л': [0, 2, 3], 'Т': [0, 1, 3], 'Ш': [0, 1, 2]};[5, 1, 7, 0];[2, 3, 6, 8];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};2;0.0;'- - Л -
2583;"[array([['Х', 'Х', 'Х'],
       ['Х', 'Х', 'Д'],
       ['К', 'П', 'Ж']], dtype='<U1')]";['Д', 'К', 'П', 'Ж'];[5, 6, 7, 8];grid_10990.png;[0, 1, 2, 3];{'Д': 0, 'К': 1, 'П': 2, 'Ж': 3};{'Д': [1, 2, 3], 'К': [0, 2, 3], 'П': [0, 1, 3], 'Ж': [0, 1, 2]};[7, 0, 3, 6];[1, 2, 5, 8];{'Д': 0, 'Ж': 1, 'К': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'П': [1, 2]};1;1.0;8
311;"[array([['Х', 'Ф', 'Т'],
       ['Х', 'Х', 'Л'],
       ['Х', 'Ш', 'Х']], dtype='<U1')]";['Ф', 'Т', 'Л', 'Ш'];[1, 2, 5, 7];grid_1931.png;[0, 3, 6, 8];{'Ф': 0, 'Т': 1, 'Л': 2, 'Ш': 3};{'Ф': [1, 2, 3], 'Т': [0, 2, 3], 'Л': [0, 1, 3], 'Ш': [0, 1, 2]};[5, 8, 7, 3];[0, 1, 2, 6];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};1;1.0;2
1974;"[array([['М', 'Д', 'К'],
       ['Х', 'Х', 'Х'],
       ['Ж', 'Х', 'Х']], dtype='<U1')]";['М', 'Д', 'К', 'Ж'];[0, 1, 2, 6];grid_9943.png;[3, 5, 7, 8];{'М': 0, 'Д': 1, 'К': 2, 'Ж': 3};{'М': [1, 2, 3], 'Д': [0, 2, 3], 'К': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 5, 8, 0];[1, 3, 6, 7];{'Д': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'М': [1, 2]};4;0.0;'К - - -
1767;"[array([['Х', 'Х', 'Х'],
       ['Х', 'Х', 'Л'],
       ['Ф', 'П', 'Ш']], dtype='<U1')]";['Л', 'Ф', 'П', 'Ш'];[5, 6, 7, 8];grid_9520.png;[0, 1, 2, 3];{'Л': 0, 'Ф': 1, 'П': 2, 'Ш': 3};{'Л': [1, 2, 3], 'Ф': [0, 2, 3], 'П': [0, 1, 3], 'Ш': [0, 1, 2]};[7, 0, 3, 6];[1, 2, 5, 8];{'Л': 0, 'П': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'П': [2, 3], 'Ф': [3], 'Ш': [2]};1;1.0;6
427;"[array([['Т', 'Х', 'Ж'],
       ['Х', 'Х', 'К'],
       ['М', 'Х', 'Х']], dtype='<U1')]";['Т', 'Ж', 'К', 'М'];[0, 2, 5, 6];grid_2190.png;[1, 3, 7, 8];{'Т': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Т': [1, 2, 3], 'Ж': [0, 2, 3], 'К': [0, 1, 3], 'М': [0, 1, 2]};[2, 8, 7, 0];[1, 3, 5, 6];{'Ж': 0, 'К': 1, 'М': 2, 'Т': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'Т': [1, 2]};4;0.0;'- - Ж -
1582;"[array([['Л', 'Х', 'Ф'],
       ['Г', 'Х', 'Х'],
       ['Х', 'Х', 'П']], dtype='<U1')]";['Л', 'Ф', 'Г', 'П'];[0, 2, 3, 8];grid_9259.png;[1, 5, 6, 7];{'Л': 0, 'Ф': 1, 'Г': 2, 'П': 3};{'Л': [1, 2, 3], 'Ф': [0, 2, 3], 'Г': [0, 1, 3], 'П': [0, 1, 2]};[2, 8, 1, 6];[0, 3, 5, 7];{'Г': 0, 'Л': 1, 'П': 2, 'Ф': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ф': [2]};2;0.0;'- П - -
517;"[array([['Х', 'К', 'М'],
       ['Х', 'Х', 'Х'],
       ['Т', 'Ш', 'Х']], dtype='<U1')]";['К', 'М', 'Т', 'Ш'];[1, 2, 6, 7];grid_2283.png;[0, 3, 5, 8];{'К': 0, 'М': 1, 'Т': 2, 'Ш': 3};{'К': [1, 2, 3], 'М': [0, 2, 3], 'Т': [0, 1, 3], 'Ш': [0, 1, 2]};[5, 8, 0, 3];[1, 2, 6, 7];{'К': 0, 'М': 1, 'Т': 2, 'Ш': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ш': [2]};2;1.0;'- М - -
1481;"[array([['Х', 'Х', 'Ж'],
       ['Г', 'Х', 'П'],
       ['Л', 'Х', 'Х']], dtype='<U1')]";['Ж', 'Г', 'П', 'Л'];[2, 3, 5, 6];grid_9156.png;[0, 1, 7, 8];{'Ж': 0, 'Г': 1, 'П': 2, 'Л': 3};{'Ж': [1, 2, 3], 'Г': [0, 2, 3], 'П': [0, 1, 3], 'Л': [0, 1, 2]};[8, 1, 7, 0];[2, 3, 5, 6];{'Г': 0, 'Ж': 1, 'Л': 2, 'П': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'П': [1, 2]};0;;
548;"[array([['Т', 'Ф', 'М'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Х', 'К']], dtype='<U1')]";['Т', 'Ф', 'М', 'К'];[0, 1, 2, 8];grid_2315.png;[3, 5, 6, 7];{'Т': 0, 'Ф': 1, 'М': 2, 'К': 3};{'Т': [1, 2, 3], 'Ф': [0, 2, 3], 'М': [0, 1, 3], 'К': [0, 1, 2]};[2, 5, 8, 6];[0, 1, 3, 7];{'К': 0, 'М': 1, 'Т': 2, 'Ф': 3};{'К': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ф': [2]};3;0.0;0
1508;"[array([['П', 'Г', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Ш', 'Л', 'Х']], dtype='<U1')]";['П', 'Г', 'Ш', 'Л'];[0, 1, 6, 7];grid_9183.png;[2, 3, 5, 8];{'П': 0, 'Г': 1, 'Ш': 2, 'Л': 3};{'П': [1, 2, 3], 'Г': [0, 2, 3], 'Ш': [0, 1, 3], 'Л': [0, 1, 2]};[2, 5, 0, 3];[1, 6, 7, 8];{'Г': 0, 'Л': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ш': [2]};4;0.0;'- П - -
2748;"[array([['Ф', 'Х', 'Х'],
       ['Ж', 'Х', 'Х'],
       ['Д', 'Х', 'К']], dtype='<U1')]";['Ф', 'Ж', 'Д', 'К'];[0, 3, 6, 8];grid_11440.png;[1, 2, 5, 7];{'Ф': 0, 'Ж': 1, 'Д': 2, 'К': 3};{'Ф': [1, 2, 3], 'Ж': [0, 2, 3], 'Д': [0, 1, 3], 'К': [0, 1, 2]};[2, 1, 0, 6];[3, 5, 7, 8];{'Д': 0, 'Ж': 1, 'К': 2, 'Ф': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'Ф': [2]};4;1.0;'- Ж - -
1535;"[array([['Х', 'П', 'Г'],
       ['Х', 'Х', 'Л'],
       ['Х', 'Ш', 'Х']], dtype='<U1')]";['П', 'Г', 'Л', 'Ш'];[1, 2, 5, 7];grid_9211.png;[0, 3, 6, 8];{'П': 0, 'Г': 1, 'Л': 2, 'Ш': 3};{'П': [1, 2, 3], 'Г': [0, 2, 3], 'Л': [0, 1, 3], 'Ш': [0, 1, 2]};[5, 8, 7, 3];[0, 1, 2, 6];{'Г': 0, 'Л': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ш': [2]};1;0.0;6
2036;"[array([['Х', 'Х', 'Х'],
       ['Ж', 'Х', 'М'],
       ['К', 'Х', 'Д']], dtype='<U1')]";['Ж', 'М', 'К', 'Д'];[3, 5, 6, 8];grid_10007.png;[0, 1, 2, 7];{'Ж': 0, 'М': 1, 'К': 2, 'Д': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'К': [0, 1, 3], 'Д': [0, 1, 2]};[1, 7, 0, 6];[2, 3, 5, 8];{'Д': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'М': [1, 2]};0;;
1396;"[array([['Х', 'Ш', 'Т'],
       ['П', 'Х', 'Х'],
       ['Х', 'Ф', 'Х']], dtype='<U1')]";['Ш', 'Т', 'П', 'Ф'];[1, 2, 3, 7];grid_5568.png;[0, 5, 6, 8];{'Ш': 0, 'Т': 1, 'П': 2, 'Ф': 3};{'Ш': [1, 2, 3], 'Т': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]};[5, 8, 1, 3];[0, 2, 6, 7];{'П': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'П': [1, 2, 3], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};4;1.0;'- Т - -
3280;"[array([['Г', 'Х', 'Д'],
       ['Ж', 'Х', 'Х'],
       ['М', 'Х', 'Х']], dtype='<U1')]";['Г', 'Д', 'Ж', 'М'];[0, 2, 3, 6];grid_12547.png;[1, 5, 7, 8];{'Г': 0, 'Д': 1, 'Ж': 2, 'М': 3};{'Г': [1, 2, 3], 'Д': [0, 2, 3], 'Ж': [0, 1, 3], 'М': [0, 1, 2]};[2, 8, 1, 0];[3, 5, 6, 7];{'Г': 0, 'Д': 1, 'Ж': 2, 'М': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'М': [1, 2]};1;0.0;7
915;"[array([['Ш', 'Х', 'Х'],
       ['Х', 'Х', 'Т'],
       ['К', 'Х', 'Ф']], dtype='<U1')]";['Ш', 'Т', 'К', 'Ф'];[0, 5, 6, 8];grid_3393.png;[1, 2, 3, 7];{'Ш': 0, 'Т': 1, 'К': 2, 'Ф': 3};{'Ш': [1, 2, 3], 'Т': [0, 2, 3], 'К': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 7, 0, 6];[1, 3, 5, 8];{'К': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'К': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};4;0.0;'- - К -
1455;"[array([['Ж', 'Х', 'Х'],
       ['Г', 'Х', 'Х'],
       ['Л', 'П', 'Х']], dtype='<U1')]";['Ж', 'Г', 'Л', 'П'];[0, 3, 6, 7];grid_9129.png;[1, 2, 5, 8];{'Ж': 0, 'Г': 1, 'Л': 2, 'П': 3};{'Ж': [1, 2, 3], 'Г': [0, 2, 3], 'Л': [0, 1, 3], 'П': [0, 1, 2]};[2, 1, 0, 3];[5, 6, 7, 8];{'Г': 0, 'Ж': 1, 'Л': 2, 'П': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'П': [1, 2]};2;1.0;'Ж - - -
2134;"[array([['Д', 'Х', 'Х'],
       ['К', 'Х', 'М'],
       ['Х', 'Х', 'Ф']], dtype='<U1')]";['Д', 'К', 'М', 'Ф'];[0, 3, 5, 8];grid_10108.png;[1, 2, 6, 7];{'Д': 0, 'К': 1, 'М': 2, 'Ф': 3};{'Д': [1, 2, 3], 'К': [0, 2, 3], 'М': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 1, 7, 6];[0, 3, 5, 8];{'Д': 0, 'К': 1, 'М': 2, 'Ф': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ф': [2]};4;0.0;'К - - -
126;"[array([['Х', 'Х', 'П'],
       ['Т', 'Х', 'Х'],
       ['Х', 'Л', 'Ш']], dtype='<U1')]";['П', 'Т', 'Л', 'Ш'];[2, 3, 7, 8];grid_1461.png;[0, 1, 5, 6];{'П': 0, 'Т': 1, 'Л': 2, 'Ш': 3};{'П': [1, 2, 3], 'Т': [0, 2, 3], 'Л': [0, 1, 3], 'Ш': [0, 1, 2]};[8, 1, 3, 6];[0, 2, 5, 7];{'Л': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'Л': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ш': [2]};0;;
3517;"[array([['Х', 'М', 'Х'],
       ['Х', 'Х', 'Ж'],
       ['Ф', 'Д', 'Х']], dtype='<U1')]";['М', 'Ж', 'Ф', 'Д'];[1, 5, 6, 7];grid_12862.png;[0, 2, 3, 8];{'М': 0, 'Ж': 1, 'Ф': 2, 'Д': 3};{'М': [1, 2, 3], 'Ж': [0, 2, 3], 'Ф': [0, 1, 3], 'Д': [0, 1, 2]};[5, 7, 0, 3];[1, 2, 6, 8];{'Д': 0, 'Ж': 1, 'М': 2, 'Ф': 3};{'Д': [1], 'Ж': [0, 2], 'М': [1, 3], 'Ф': [2]};4;1.0;'- Ж - -
682;"[array([['П', 'Т', 'Ш'],
       ['Х', 'Х', 'Х'],
       ['К', 'Х', 'Х']], dtype='<U1')]";['П', 'Т', 'Ш', 'К'];[0, 1, 2, 6];grid_2873.png;[3, 5, 7, 8];{'П': 0, 'Т': 1, 'Ш': 2, 'К': 3};{'П': [1, 2, 3], 'Т': [0, 2, 3], 'Ш': [0, 1, 3], 'К': [0, 1, 2]};[2, 5, 8, 0];[1, 3, 6, 7];{'К': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'К': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ш': [2]};2;0.0;'- - П -
